net_sharpe,gross_sharpe,mean_daily_gross_return,daily_gross_vol,mean_daily_turnover,total_costs_fraction
5.582000133006269,7.261270850182154,0.003100836362558339,0.008158543696774212,1.160969670495942,0.3843549906048885
5.404419220852391,7.1481810129440975,0.0031210548966673075,0.008341656425477914,1.1719921504637811,0.38802680535074907
3.242077857898407,4.991063962273814,0.0022258016153714156,0.008520003044431436,1.2010400147044535,0.39752820217268336
4.001388055075695,5.626946552978608,0.0025731293580167646,0.008736455357571567,1.158499287651022,0.38358068271480183
3.8301848864362733,5.4811519992132745,0.002415751345559728,0.008420285491062595,1.1946791641315466,0.39553477424065653
4.209854516000032,5.837411519981495,0.0027027886816425417,0.008845822344798873,1.1852590900514943,0.3925086920450789
3.9043454065316667,5.592263931984162,0.0026831463267857343,0.009166491285118351,1.1777831779475951,0.38979293583700453
3.8965999600394725,5.6427786563982725,0.00242117712595261,0.00819747270960054,1.1803732072280895,0.3909026500029563
4.283491938711373,6.111958473019629,0.0027638995716116896,0.008639493773700919,1.2044145612419637,0.3983508359026693
4.12206618958846,5.727904108730594,0.002683087245999792,0.008949226259156798,1.166267651057422,0.38618310772863973
3.845042700247146,5.622359608199079,0.0024966313424981683,0.008483639992645125,1.1803637949187504,0.391122102237438
3.4411394447676256,5.182592350939206,0.002241757799783499,0.008263957442248816,1.1753694233673022,0.38927340677974287
3.953460616004549,5.6092631498477825,0.002637372928537851,0.008982808918912703,1.1671066003728074,0.38628151256667276
4.179887625980042,5.698566969702741,0.0027049617501504557,0.009068634614551969,1.1778630910521095,0.38983524929932273
3.5161418210586595,5.20099026301675,0.00254680450566143,0.00935526299817448,1.1585034102296414,0.3831039884763868
4.1889787038164386,5.855167614237957,0.0028149147538151956,0.009184855909076023,1.2008413770156912,0.3976384014597528
3.745694352893711,5.394363971110813,0.0024938698009203896,0.008832425083392225,1.175097448934285,0.3889337372359766
3.7049937954117973,5.302540534998139,0.0025452726628595558,0.009170578824409872,1.1934200824172676,0.3954837489585404
4.578404642347341,6.423388637801985,0.0027640320240820567,0.008221012405024717,1.1790407859165288,0.39060887155167
4.135681826200873,5.79827822784521,0.0027150266238356985,0.008945847159843336,1.1531257524657768,0.38227884962413883
4.2661790308715855,5.98826093086129,0.002654868497242925,0.008470103759234423,1.191363037927353,0.39435416491370834
4.038923625934435,5.639516808677298,0.002682384899087094,0.009087106800002102,1.1879051673678815,0.39332432048945465
3.181805120170302,4.924756538336632,0.002113581993265157,0.008199375333418229,1.1753457961830864,0.3886900373786294
3.0415695137599097,4.7086842227329715,0.002241830877585712,0.009095984515452961,1.1897586421303952,0.3939953381915625
4.804260548421061,6.574775721800112,0.0028275879966978986,0.008216400849454698,1.1792028546705444,0.390728030971662
4.493641802925085,6.261750943530626,0.002619044502506017,0.007990859971044857,1.1768863236923368,0.38946368248217916
4.342960586092457,6.167409295948639,0.002739464102820029,0.008486122079068103,1.1691157231928917,0.3872325063307852
4.644727375015568,6.51136871508561,0.0027472868438889017,0.00806080007935501,1.1704479365982867,0.3876123588922993
5.34096771608184,7.021534623431335,0.0033393921540043454,0.009086189977420342,1.1850481661256635,0.39289260069395343
4.623495536192564,6.262907911248335,0.0030538470295249157,0.009315746998841239,1.1744046209590584,0.38921339344366757
3.5009287029635083,5.171613665001759,0.0024157763932915063,0.00892436020537746,1.171611026586763,0.3884706850704807
3.5270517767372325,5.0866795630803585,0.0025411563485353084,0.009544285868419511,1.1609506796888762,0.3845491519643927
4.6375658051896,6.407885535292133,0.0029318733162830815,0.008741317358159159,1.180476535536159,0.3903990731587762
4.177466952733399,5.872274618470997,0.002557795127094134,0.008321580727066447,1.1760634662405296,0.3890634377572405
4.0368313691060305,5.849320355120847,0.0026819078491807286,0.008759612126618601,1.1966517529146603,0.39570006097044685
4.546801700951042,6.321838684937129,0.0027749078565669064,0.008385936877487097,1.1981458035440768,0.39686458615337206
4.658051447786367,6.545744997196427,0.002835147301409608,0.008274904256506671,1.1964830602125098,0.3955175578532967
4.171568128338364,5.819980569957182,0.0026730799213687964,0.008774792214046095,1.143027629565153,0.37851391346274615
3.254594253898748,5.0794609393041315,0.0023262928027552757,0.00874970043550727,1.1962660997146768,0.39645118026698956
4.279760952216447,5.948002287050298,0.0026271234551538815,0.00843831604540583,1.1532563869125931,0.3818149787963829
4.462591498408598,6.3110638488181365,0.0025852544562475206,0.007826131729791568,1.1707826338579477,0.38767967706525935
2.7824529110477485,4.528635817916554,0.0022074708419021214,0.009312665648952067,1.1821562436731365,0.39134687861365713
3.4017899376954235,5.127919123370935,0.0023070856634507873,0.008595457270516551,1.1830639104634908,0.39176497194746074
3.6001013032063613,5.360474461112814,0.0024493240579293546,0.008729501606988035,1.1766313885071715,0.38960197148506354
4.371538334101014,6.1820560969843745,0.00273061020693235,0.008438654378924696,1.1823262293775003,0.391659964865914
3.804141564627642,5.479859211709568,0.0024107330838292838,0.0084047763123412,1.1737992064883438,0.38850700472809235
4.619977449173276,6.475356231873215,0.002719105604198288,0.008022483669895246,1.1905118726256239,0.3943085231823494
4.122706572852834,5.761221356316547,0.002660032777602753,0.008821021050299825,1.1610375942292348,0.3847932261271702
4.239567041491107,5.982180226701513,0.0027349627356465104,0.00873450610275435,1.1646981256427846,0.3858075023842762
4.372845105821387,6.212181401079771,0.0026566375622386834,0.008170236199514527,1.1807303073252475,0.39102057794956235
3.9435593793372785,5.687506093839799,0.0026461958096036416,0.008888869589400944,1.1958537417338773,0.39560405562223544
3.4449934887951685,5.256070939008628,0.0024053260972750983,0.008742973810230958,1.173141235098795,0.3880405425051566
4.814843261737014,6.565529915045745,0.0027337184851538273,0.007954821469311934,1.18012974263485,0.39089571669774514
4.677235933012691,6.483435275765496,0.0028983212611990673,0.008540588066544313,1.1801309685384191,0.39093367701174164
3.3044582559019244,5.083517135958509,0.002158844786879893,0.008113412552422752,1.176889840630714,0.39005874849554656
5.35097984188508,7.208384926943394,0.0029268256886864144,0.007757205925548072,1.1726147779453178,0.38797236496539267
4.019552581031437,5.580659956100587,0.0026019544976032356,0.008907597178313872,1.169424431567383,0.3874202127045494
4.192446027492664,5.872940574860612,0.002538225121983184,0.008256974891592578,1.1418876993503972,0.3781506894792246
3.376205449712285,4.9448297863331865,0.0023083159572796037,0.008918469663826038,1.1721120796289208,0.3879451551755406
3.8529426783102845,5.64746926680673,0.0024471318112814595,0.008278466938083578,1.1997142000991894,0.3973843493111472
3.8384421182933637,5.474986705479649,0.00248360894959653,0.008666556634851082,1.2055194788338244,0.39938549746673646
5.671935830973257,7.298405310035217,0.0032838901088152505,0.00859621105870853,1.1654635987602673,0.3862564005341818
4.234482541489387,6.046243327382137,0.0025676889879532876,0.00811340638793912,1.1769567593636405,0.3894777278305397
