trial,net_sharpe,gross_sharpe,mean_daily_turnover_equity,gross_pnl_usdt,total_costs_usdt
151,-1.6086853489215043,1.1875055914274673,1.6977971613742575,2397.6432543203437,6272.729739862018
152,-2.6441057283033946,-0.3398880724603456,1.6957495394285242,-834.582557567406,5236.504333770057
153,-2.1543852261904295,0.16880651242283087,1.69120297999159,213.1735555619505,5628.404432883671
154,-4.138816998397893,-0.9973037010420599,1.6934653504601025,-1791.507226218989,5515.01080140146
155,-2.4238851735883307,0.20856335421895292,1.70066974153951,290.3712662826442,5899.6036919134185
156,-2.71297998335314,0.06661048238973528,1.700122967243487,0.6342194272583015,6210.100759256141
157,-1.4526185288774416,0.9098318504321696,1.697642324350884,2145.6465654912263,6388.456019153795
158,-2.548534062667548,0.26473023094461545,1.6974256204759957,397.8414159889491,6029.827257590502
159,-3.08790676045785,-0.8298378003789109,1.7109386872989798,-1743.7934142475372,5086.806838409214
160,-2.343620802041134,0.11657026230217653,1.6834766776893282,98.30297007652817,5799.625872091966
161,-3.9715348072076258,-1.754803067183781,1.698311813062485,-3204.955517354454,4654.6996799773515
162,-2.9957789046456167,-0.5884991958324673,1.6850732995510693,-1351.164174715636,5239.530199540077
163,-2.3966909722908545,0.4322179379948304,1.6828481814287042,770.9371669201917,6656.883699065025
164,-3.071053306444495,-0.672136082416466,1.7031688618409433,-1425.3643837973968,5219.71656309576
165,-1.28171388500477,1.2357533283857,1.689655259970539,2659.7826359168357,6293.05745495781
166,-3.5698704195874322,-0.7333231364024505,1.6908414053327412,-1398.4204056801739,5415.56210648734
167,-3.398367856765546,-0.5107669190939033,1.6876759284828016,-1002.6808560230461,5659.755355081418
168,-0.08342200509120992,1.3528535686429533,1.6984761029081883,5741.657736149923,7164.501491906964
169,-1.564072430855443,0.8677057701430667,1.6848093423995574,1898.596322384496,6165.058164449808
170,-3.0825034855546116,-0.6652032597715102,1.7025566426667122,-1410.871512345969,5510.505683346076
171,-2.0144585665825425,0.06283574288299001,1.6893527579077579,-63.44247748742967,5789.207679316635
172,-3.4654466604978293,-0.5252197238827673,1.6910137270429053,-1103.3418207258242,5745.113300996721
173,-2.450274099732362,-0.8601401239135122,1.7025031160429114,-2731.7689524721673,5212.747550801168
174,-2.6771365195806935,-0.8209642008699424,1.6916960187080652,-1778.35056890961,4991.904139408168
175,-2.2580298887250203,-0.33384717834897826,1.680479742016975,-1007.8283095823901,5560.197388136949
176,-2.958062562436783,0.6085607185756112,1.6884840326452215,994.4748036163625,6623.4334503920745
177,-1.277215679797007,1.059722755670648,1.6867944346384307,2372.050940576405,6020.729630433524
178,-2.765074523174203,-0.23270705328609972,1.6866273925359059,-649.1815663723677,5409.789026476073
179,-1.5983562868907808,0.5941137300308417,1.69776532290614,1321.1925744186199,6090.850040156522
180,-2.8001411490838337,-0.35932596106627446,1.7003393081965656,-818.9136027721952,5503.219409940924
181,-2.2579909274177226,0.3642384944310807,1.6977874325451257,669.025277813817,6207.582975692311
182,-1.9284736725925258,0.843210058184046,1.6855755575604374,1547.2972705403856,5788.224252669815
183,-2.5971166620934496,-0.1254286618766879,1.7013084259308495,-364.86095064653495,5480.379611623093
184,-2.381206167292529,0.3184644590062909,1.702248943312937,548.5877867968676,6376.093429209286
185,-3.519830907034508,-0.6501452645997938,1.699701469155355,-1276.5508965281558,5587.546486210405
186,-2.937533058141591,-0.6056768623685254,1.6977153931236169,-1313.9071192656509,5218.730570058383
187,-4.18985511176042,-1.510795698905958,1.7031522934609526,-2631.640215207333,4878.187071766518
188,-2.2124412904899105,0.39767407976423913,1.7019734506788633,683.7871578222761,5882.22584227878
189,-2.3272618832676373,-0.24755411347604306,1.7041627487018434,-675.7648329682722,5432.669308835909
190,-3.7606347004934144,-0.8087211184313032,1.7005623209626255,-1497.7534542226779,5489.386865916917
191,-2.4809296529800524,0.0926464504391623,1.7039479146510943,53.771401423749964,5743.721351401759
