gross_sharpe,net_sharpe,total_costs_usdt,cost_coverage_complete,spread_coverage_complete,funding_coverage_complete,missing_spread_pairs,missing_funding_days_symbols,mean_daily_turnover_equity,max_position_notional_usdt,gross_pnl_usdt,fees_usdt,sampled_spread_usdt,funding_usdt,net_return,unfilled_notional_usdt,intended_rebalance_notional_usdt,label,fee_bps,crosses_spread,band,fill_rate,fill_mode,outcome,reason
0.960789646595748,0.3675266116028065,1762.96755231433,True,True,True,0.0,0.0,0.4956167483690884,3155.6898523860978,2562.5811988779883,1412.240390414632,294.29870890991816,56.42845298978003,0.07996136465636638,0.0,0.0,taker_as_measured,5.0,True,0.0,1.0,random,COMPLETED,
0.9728348759799886,0.42274078660246506,1614.748710028872,True,True,True,0.0,0.0,0.45090412923594986,3140.562147081771,2567.2101443435777,1294.5235618420893,270.69464993813,49.53049824865268,0.09524614343147153,0.0,0.0,taker_with_band,5.0,True,0.2,1.0,random,COMPLETED,
0.960789646595748,0.7547675835395135,621.3246091556332,True,True,True,0.0,0.0,0.4956167483690884,3155.6898523860978,2562.5811988779883,564.8961561658532,0.0,56.42845298978003,0.19412565897223688,0.0,0.0,maker_no_band_full_fill,2.0,False,0.0,1.0,random,COMPLETED,
0.9728348759799886,0.7827019824125228,567.3399229854889,True,True,True,0.0,0.0,0.45090412923594986,3140.562147081771,2567.2101443435777,517.8094247368363,0.0,49.53049824865268,0.19998702213581065,0.0,0.0,maker_band_full_fill,2.0,False,0.2,1.0,random,COMPLETED,
0.8651980459794449,0.6952849807291628,528.1287048119306,True,True,True,0.0,0.0,0.39780105226695756,3259.3772212215595,2339.618747657857,466.87686816105054,0.0,61.25183665088004,0.18114900428459335,579746.0461537265,2898915.334916184,maker_band_fill80_random,2.0,False,0.2,0.8,random,COMPLETED,
-11.313907736254173,-10.378882639008747,96.11715592771392,True,True,True,0.0,0.0,0.42222207765827235,885.3662342541244,-9788.873245841976,102.74285708660129,0.0,-6.625701158887372,-0.9884990401769703,208478.83993419757,721926.2654384314,maker_band_fill80_adverse,2.0,False,0.2,0.8,adverse,COMPLETED,
0.7570307968344044,0.5962967571876786,503.27755101278944,True,True,True,0.0,0.0,0.33470120444543394,3235.6579560261002,2035.11671430135,398.59742897533516,0.0,104.68012203745427,0.1531839163288553,1328925.1601031306,3306712.284890673,maker_band_fill60_random,2.0,False,0.2,0.6,random,COMPLETED,
,,,,,,,,,,,,,,,,,maker_band_fill60_adverse,2.0,False,0.2,0.6,adverse,RUINED,Raw portfolio insolvent
