trial,net_sharpe,gross_sharpe,mean_daily_turnover_equity,gross_pnl_usdt
56,-1.4308578105093919,-0.6775808735670813,0.5324192515920446,-1420.6120719918956
57,-0.2600246877478816,0.31656474177326555,0.5308407485067751,526.1061079042905
58,0.14526009875973506,1.0460523903966386,0.5313663479127342,2108.9016015713933
59,-0.3632892979209644,0.584012800095017,0.5310197339397631,1073.5932299920748
60,0.8463973003965087,1.571304171694851,0.5321948718260561,4551.173314679012
61,-0.8213701812468511,0.07590768620840153,0.5301700868170679,19.660561008212653
62,-1.8500001326716176,-0.8898203445833381,0.5278566597069755,-1677.9669633910453
63,0.5254051348272083,0.9685712537812629,0.5291676148614215,3984.5548840363617
64,-1.1575154559068728,-0.11087237881960714,0.5333858249234861,-337.9819605509474
65,-2.671006077377928,-1.8505884506921297,0.531224004295685,-3230.2449090108967
66,-1.6316576740765611,-0.755020488461964,0.5294209193437828,-1532.6796241511645
67,-0.49531709592319273,0.4510082907049381,0.5277905303971628,774.0930877820986
68,-0.9576484810458123,-0.3159493791994007,0.5336166911168316,-943.8075841758787
69,-0.5493605283107098,0.134635925315185,0.5302686326474376,137.97508569239776
70,-0.04348558208201504,0.8217945901724121,0.53083742909892,1529.212759769081
71,-0.8110872308981233,-0.11515212288457269,0.5316828260432818,-376.8427944694906
72,0.6491678846185177,1.2734391815407773,0.5321450565132266,4341.908961265025
73,-1.2122042398964743,-0.3195704332845267,0.5303553619309208,-775.4438643238682
74,-0.3030143627349055,0.543203675500337,0.5320966015931837,1010.2316575110044
75,-2.2197905907938154,-1.2646414742128176,0.5295009499449264,-2283.783755474871
76,-0.1208029272875719,0.7590081722621298,0.5311072296920599,1469.7118256830784
77,-2.2849768499248304,-1.6860476340518815,0.5322892320749675,-3305.382751624897
78,-0.9584742855558714,-0.10194335615768288,0.5322665969668955,-336.55765860982683
79,-0.16437865030955587,0.7462205262820333,0.5299070687543749,1372.2694230939737
80,-1.123530433379267,-0.4491960125050727,0.5326318041170737,-1082.5779382876879
81,0.346552196468932,0.8999023064194737,0.53075622087688,2248.0421073238253
82,-0.5674305935307816,0.22794331103667892,0.5313386896819031,355.6359168353379
83,-1.026949264944601,-0.24915523329986158,0.5306977719624182,-600.6306173745658
84,-1.830821679217371,-1.0375034190035761,0.5310833089085891,-2148.2574151508834
85,-0.7329873310024201,0.26205911098771856,0.5308373426252905,357.1025317476432
86,-0.6886055590614555,0.2950553626424882,0.531469004243886,489.9994243404519
87,-2.592816451737449,-1.6398100745187791,0.5307556643483584,-2961.986721384601
88,-1.9049379690429056,-1.135786061087147,0.5316690137778757,-2422.4909279016388
89,-0.3537213767387861,0.7381498326782499,0.5298083600026673,1177.2024479259046
90,-1.4637454132013756,-0.6864746757540946,0.5317176096003624,-1601.5993204961405
91,-1.3219118797229752,-0.47545899027011324,0.5304833481493063,-1067.7982003257132
92,-0.27708746057439587,0.30585622843455673,0.5328078869829469,581.7676303019765
93,-0.7367868699023844,0.19055407332419014,0.5311029808844193,251.54072095133424
94,0.007070342228783446,0.7962633913903101,0.5299204072022045,1800.4922443340922
95,-1.0227433970026942,-0.16587046900923735,0.5300227355267806,-449.41231190463526
96,-1.0759487599251036,-0.06741743714743209,0.5280362701898105,-295.18629658515493
97,-1.0649929237836468,-0.3151449155380367,0.5311164948195849,-864.3402374237683
98,-1.6465937229692353,-0.7418816719624103,0.5305860406844756,-1711.0377513039555
99,-1.3791829742883606,-0.5363591303952658,0.531159873965164,-1223.154197927004
100,-1.7438224665810418,-0.7063109879568479,0.5318047373691441,-1343.7711046387114
101,0.34488121282224893,1.4617904764675087,0.5296834107944843,2882.196841801141
102,-1.248533810557397,-0.35603214687619184,0.5318587006607263,-863.1468017755867
103,-1.6475582889658669,-0.6988925710013857,0.5309495025212305,-1428.1764245890965
104,0.14497029386923954,0.8705234138268204,0.5306915670328678,1784.388715541484
105,-1.0578714901076676,-0.3634235303969634,0.5305807749016773,-877.5132134809406
106,-0.21037867397401114,0.6623782932045855,0.5303467982898922,1346.5978905999996
107,-0.32589476236025433,0.5872937525347314,0.5304080548054281,1015.6218268821056
