entry_time,exit_time,side,quantity,entry,exit,net_pnl,reason,entry_effective_stop,entry_effective_risk_fraction
2022-03-28 00:00:00+00:00,2022-03-29 17:00:00+00:00,1,51.142,107.009,108.91659410478955,95.97784685213269,stop,103.14114744826774,0.0199998776911891
2022-03-30 14:00:00+00:00,2022-04-01 02:00:00+00:00,1,31.832,115.683,121.07634137410322,168.17438443210233,stop,109.38607622185343,0.019999711694228633
2022-04-01 15:00:00+00:00,2022-04-06 00:00:00+00:00,1,23.582,132.541,123.88923308704337,-207.26178404868187,stop,123.88923308704337,0.019999333160753342
2022-04-29 19:00:00+00:00,2022-04-30 23:00:00+00:00,-1,54.888,93.824,82.94322990531843,594.997507509454,target,97.45092336489385,0.019999670414266257
2022-05-01 00:00:00+00:00,2022-05-01 05:00:00+00:00,-1,52.38,84.557,88.59028516516312,-213.07736791063456,stop,88.59028516516312,0.019999751792389563
2022-05-07 05:00:00+00:00,2022-05-09 16:00:00+00:00,-1,52.499,79.331,67.49597992009647,617.0635454219346,target,83.27600669330118,0.01999986721883137
2022-05-09 17:00:00+00:00,2022-05-10 05:00:00+00:00,-1,43.764,66.737,71.76278306254068,-221.85839965131896,stop,71.76278306254068,0.019999923889428756
2022-05-11 13:00:00+00:00,2022-05-11 14:00:00+00:00,-1,21.935,49.502,59.36031918566762,-216.71981033188672,stop,59.36031918566762,0.01999965361260559
2022-05-11 21:00:00+00:00,2022-05-13 14:00:00+00:00,-1,18.959,44.149,55.33138626532984,-218.36888421520035,stop,55.33138626532984,0.019999599814801736
2022-06-04 02:00:00+00:00,2022-06-04 21:00:00+00:00,-1,94.33800000000001,37.01,39.19978400112496,-209.76265273653033,stop,39.19978400112496,0.019999796333696394
2022-06-11 12:00:00+00:00,2022-06-13 01:00:00+00:00,-1,94.683,35.46,29.045794812422727,602.0331945264924,target,37.598068395859094,0.019999845511443202
2022-06-13 02:00:00+00:00,2022-06-14 06:00:00+00:00,-1,75.078,29.34,32.20292188890579,-217.60825695876724,stop,32.20292188890579,0.019999964173236063
2022-08-13 06:00:00+00:00,2022-08-14 13:00:00+00:00,1,98.258,47.96,45.82699160071652,-211.49588193320955,stop,45.82699160071652,0.019999842467024714
2022-08-20 20:00:00+00:00,2022-08-21 11:00:00+00:00,-1,112.108,34.43,36.2648184668089,-208.65852717695773,stop,36.2648184668089,0.019999991433574078
2022-08-26 16:00:00+00:00,2022-09-09 04:00:00+00:00,-1,127.232,33.27,34.852736240014536,-218.94326949227093,stop,34.852736240014536,0.019999921452192652
2022-10-13 08:00:00+00:00,2022-10-13 18:00:00+00:00,-1,230.865,29.71,30.55874748794101,-199.10201687995655,stop,30.55874748794101,0.019999985462544265
2022-10-21 09:00:00+00:00,2022-10-23 02:00:00+00:00,-1,207.001,27.49,28.41961332701761,-196.70297953725978,stop,28.41961332701761,0.019999925915018407
2022-11-05 07:00:00+00:00,2022-11-06 19:00:00+00:00,1,128.31300000000002,35.2,33.72730257099001,-193.2867535403254,stop,33.72730257099001,0.019999909766526373
2022-11-08 19:00:00+00:00,2022-11-09 18:00:00+00:00,-1,44.098,23.19,10.50245740793278,537.93214829335,target,27.419180864022408,0.019999943598248512
2022-11-09 19:00:00+00:00,2022-11-10 13:00:00+00:00,-1,32.196,11.27,17.404965514569433,-247.21831684105638,stop,17.404965514569433,0.01999998466333304
2022-12-24 06:00:00+00:00,2022-12-28 05:00:00+00:00,-1,547.848,11.35,10.308278607159933,546.4417576452965,target,11.697240464280021,0.019999994736389748
2022-12-28 06:00:00+00:00,2022-12-28 14:00:00+00:00,-1,412.118,9.921,10.411188634080377,-202.13939380011732,stop,10.411188634080377,0.019999990071510293
2022-12-29 09:00:00+00:00,2022-12-29 22:00:00+00:00,-1,349.278,9.293,9.86076974716622,-199.8754370148989,stop,9.86076974716622,0.01999994951510998
2023-01-13 22:00:00+00:00,2023-01-14 00:00:00+00:00,1,177.099,18.318,21.609593790555678,584.1755366064443,target,17.220802069814777,0.01999994713773203
2023-01-14 01:00:00+00:00,2023-01-14 07:00:00+00:00,1,133.837,20.023,24.645529994913986,617.4698865195173,target,18.482156668362006,0.019999947175830136
2023-01-20 23:00:00+00:00,2023-01-22 20:00:00+00:00,1,145.948,25.276,23.78116883193235,-221.06766234469669,stop,23.78116883193235,0.01999995360318861
2023-03-08 06:00:00+00:00,2023-03-09 19:00:00+00:00,-1,295.258,19.654,17.49079833334922,634.8247213063084,target,20.375067222216927,0.019999971928778955
2023-03-09 21:00:00+00:00,2023-03-10 13:00:00+00:00,-1,232.555,16.807,17.780340027410922,-228.74584151390152,stop,17.780340027410922,0.01999996912362287
2023-04-13 13:00:00+00:00,2023-04-14 15:00:00+00:00,1,183.304,25.019,23.81057655172757,-225.44578662927844,stop,23.81057655172757,0.019999940809572802
2023-05-21 22:00:00+00:00,2023-05-22 13:00:00+00:00,-1,555.174,19.617,20.003326785303663,-218.6178549656377,stop,20.003326785303663,0.01999999048746938
2023-05-24 14:00:00+00:00,2023-05-27 06:00:00+00:00,-1,412.801,19.109,19.620885735211733,-210.59000955262698,stop,19.620885735211733,0.01999995860099429
2023-06-07 22:00:00+00:00,2023-06-10 02:00:00+00:00,-1,258.41700000000003,18.585,16.166472638851253,624.1503495486282,target,19.391175787049583,0.01999997407851289
2023-06-10 03:00:00+00:00,2023-06-10 04:00:00+00:00,-1,223.358,16.455,13.483141933664573,662.4508892793441,target,17.44561935544514,0.019999912049104153
2023-06-10 05:00:00+00:00,2023-06-11 19:00:00+00:00,-1,164.261,14.56,15.990808401094583,-239.4253981892761,stop,15.990808401094583,0.019999981118875902
2023-07-06 19:00:00+00:00,2023-07-06 23:00:00+00:00,1,203.702,20.761,19.634340934505207,-231.14842730722822,stop,19.634340934505207,0.01999999465339013
2023-07-07 15:00:00+00:00,2023-07-13 15:00:00+00:00,1,165.961,21.192,25.26217616151052,681.6365526038884,target,19.835274612829828,0.019999902818949408
2023-07-13 16:00:00+00:00,2023-07-14 00:00:00+00:00,1,200.618,24.075,27.638065655243214,713.0643670346894,target,22.887311448252262,0.01999995845659356
2023-07-14 01:00:00+00:00,2023-07-14 16:00:00+00:00,1,103.276,29.373,26.92082438647721,-257.19927659180064,stop,26.92082438647721,0.019999910364348106
2023-09-01 18:00:00+00:00,2023-09-04 00:00:00+00:00,-1,383.175,19.111,19.754027532648585,-250.44615777965805,stop,19.754027532648585,0.019999981054522498
2023-09-10 05:00:00+00:00,2023-09-13 07:00:00+00:00,-1,488.851,18.372,18.864419461770023,-263.00926847464024,stop,18.864419461770023,0.019999974108721348
2023-10-20 05:00:00+00:00,2023-10-21 11:00:00+00:00,1,234.69,26.061,29.085477614168575,709.8070789270404,target,25.05284079527714,0.01999991974554142
2023-10-21 12:00:00+00:00,2023-10-22 07:00:00+00:00,1,180.502,29.518,28.126786015057,-252.6767895952751,stop,28.126786015057,0.01999997179867103
2023-10-23 04:00:00+00:00,2023-10-23 13:00:00+00:00,1,158.904,30.654,29.10435380675856,-248.17414762510867,stop,29.10435380675856,0.019999874674917827
2023-10-23 23:00:00+00:00,2023-10-24 15:00:00+00:00,1,125.876,32.457,30.5376742231664,-243.5446616643546,stop,30.5376742231664,0.019999984059639712
2023-10-25 13:00:00+00:00,2023-10-26 14:00:00+00:00,1,101.61800000000001,33.29,30.957685886496005,-239.8431503150546,stop,30.957685886496005,0.019999804147977737
2023-10-30 10:00:00+00:00,2023-11-01 07:00:00+00:00,1,164.332,34.79,39.012121017187404,689.4389643054465,target,33.3826263276042,0.019999971091944815
2023-11-01 15:00:00+00:00,2023-11-01 18:00:00+00:00,1,113.962,40.141,46.60425036479029,734.8003000431518,target,37.986583211736566,0.01999991705415972
2023-11-09 12:00:00+00:00,2023-11-09 16:00:00+00:00,1,110.517,47.143,44.79075734405782,-262.15390913573975,stop,44.79075734405782,0.01999987372218444
2023-11-10 10:00:00+00:00,2023-11-11 14:00:00+00:00,1,67.795,49.15,60.45479714773356,760.4152281246797,target,45.381734284088814,0.01999976673141488
2023-11-11 15:00:00+00:00,2023-11-11 23:00:00+00:00,1,51.01,62.05,56.74229415686228,-272.71800707202436,stop,56.74229415686228,0.019999883796592722
2023-11-15 20:00:00+00:00,2023-11-16 19:00:00+00:00,1,50.944,65.39,60.18384651602688,-269.5457056273487,stop,60.18384651602688,0.01999965567057914
2023-12-07 22:00:00+00:00,2023-12-09 23:00:00+00:00,1,64.438,68.73,72.74203166926503,244.50808131221754,stop,64.70453107780372,0.01999971255746492
2023-12-15 10:00:00+00:00,2023-12-15 16:00:00+00:00,1,63.198,78.52,74.34151251086317,-266.8833094080432,stop,74.34151251086317,0.019999877023012928
2023-12-20 16:00:00+00:00,2023-12-21 17:00:00+00:00,1,64.319,80.75,92.81376353368614,769.3794543928512,target,76.72874548877128,0.019999971442194082
2023-12-21 18:00:00+00:00,2023-12-24 01:00:00+00:00,1,44.445,92.62,111.14578446184827,810.6341720067013,target,86.44473851271725,0.019999823343801293
2023-12-24 02:00:00+00:00,2023-12-26 17:00:00+00:00,1,40.4,112.03,104.83928113042691,-311.6730836122526,stop,104.83928113042691,0.01999960520923412
2024-02-09 22:00:00+00:00,2024-02-12 02:00:00+00:00,1,72.521,108.99,105.08870340730846,-301.4407173177001,stop,105.08870340730846,0.019999986016193547
2024-02-13 01:00:00+00:00,2024-02-13 14:00:00+00:00,1,65.554,114.03,109.80345080745768,-283.8431673525931,stop,109.80345080745768,0.019999879555204245
2024-02-14 10:00:00+00:00,2024-02-15 22:00:00+00:00,1,61.617000000000004,116.08,111.67343707201803,-283.4504858164884,stop,111.67343707201803,0.019999862266987998
2024-02-29 00:00:00+00:00,2024-03-03 07:00:00+00:00,1,33.289,119.43,126.30563732632449,195.22146523514186,stop,111.40564678529385,0.01999999314791164
2024-03-05 16:00:00+00:00,2024-03-05 16:00:00+00:00,1,33.624,139.21,131.15786706238063,-272.563087726935,stop,131.15786706238063,0.019999980857514376
2024-03-07 14:00:00+00:00,2024-03-14 13:00:00+00:00,1,24.848,144.77,164.620560585914,448.26652011518576,stop,134.0759236162425,0.0199999305363425
2024-03-15 00:00:00+00:00,2024-03-15 09:00:00+00:00,1,22.73,176.72,164.64249774722612,-278.10066746786856,stop,164.64249774722612,0.019999768093043605
2024-03-16 06:00:00+00:00,2024-03-19 08:00:00+00:00,1,16.539,192.24,175.95744936916634,-277.5714655057266,stop,175.95744936916634,0.01999995083627239
2024-05-17 07:00:00+00:00,2024-05-20 19:00:00+00:00,1,37.678,166.8,187.70087047970208,777.3555732371356,target,159.83304317343266,0.019999754872898175
2024-05-20 20:00:00+00:00,2024-05-21 12:00:00+00:00,1,37.209,187.25,179.78481827667278,-284.2618896536809,stop,179.78481827667278,0.01999954846514811
