time,gross_return,net_return,gross_nav,net_nav,price_pnl,fee,sampled_spread_cost,funding_cost,turnover
2025-03-01 00:00:00+00:00,-0.01480247691161706,-0.015317123711002554,9851.975230883829,9846.828762889974,-148.0247691161706,4.659879958750122,0.6086302074329907,-0.12204217232814757,0.9319759917500243
2025-03-02 00:00:00+00:00,-0.0482939680018388,-0.04829840703137074,9376.184254328617,9371.242619331706,-475.790976555212,0.0,0.0,-0.20483299694318707,0.0
2025-03-03 00:00:00+00:00,0.026224638062943884,0.02615058077949989,9622.071292809858,9616.306056452831,245.88703848124135,0.0,0.0,0.8236013601154271,0.0
2025-03-04 00:00:00+00:00,-0.0161222511913702,-0.016096590494099543,9466.941842445905,9461.516315796182,-155.12945036395274,0.0,0.0,-0.33970970730222744,0.0
2025-03-05 00:00:00+00:00,-0.00012520375319682078,-0.00013378813950649932,9465.756545795935,9460.250477131382,-1.1852966499702529,0.0,0.0,0.08054201483050599,0.0
2025-03-06 00:00:00+00:00,-0.0013992512133030321,-0.001417759338975864,9452.511574464399,9446.838118668378,-13.244971331536082,0.0,0.0,0.16738713146780854,0.0
2025-03-07 00:00:00+00:00,0.02083644176796793,0.020738349102856397,9649.468281446769,9642.749945491494,196.9567069823703,0.0,0.0,1.0448801592543084,0.0
2025-03-08 00:00:00+00:00,-0.002514876103182366,-0.0026083589425640675,9625.201064257342,9617.598192440262,-24.26721718942669,0.0,0.0,0.884535861805223,0.0
2025-03-09 00:00:00+00:00,0.004141674912245451,0.004123231902936923,9665.065518030495,9657.25378013696,39.864453773152846,0.0,0.0,0.20886607645467847,0.0
2025-03-10 00:00:00+00:00,0.007382417873645497,0.0073366107483424274,9736.417070460759,9728.105292019784,71.3515524302631,0.0,0.0,0.5000405474397354,0.0
2025-03-11 00:00:00+00:00,-0.0068961885589480226,-0.00691027753121862,9669.2729024543,9660.88138459901,-67.1441680064577,0.0,0.0,0.07973941431555995,0.0
2025-03-12 00:00:00+00:00,-0.0019379844785832737,-0.001882477083738056,9650.534001650158,9642.69499678379,-18.738900804142276,0.0,0.0,-0.5525129889230599,0.0
2025-03-13 00:00:00+00:00,0.0034043047433398705,0.0034405206267052913,9683.387360327739,9675.870887817253,32.85335867758033,0.0,0.0,-0.32253235588221213,0.0
2025-03-14 00:00:00+00:00,-0.004382677031637155,-0.004365144323126955,9640.948200955185,9633.634314939987,-42.439159372553924,0.0,0.0,-0.20258649528906778,0.0
2025-03-15 00:00:00+00:00,0.004849220322448407,0.004917376036737706,9687.69928289893,9681.006517466967,46.75108194374429,0.0,0.0,-0.6211205832356697,0.0
2025-03-16 00:00:00+00:00,0.0026149073961205843,0.0027326528083511494,9713.031719405175,9707.46134711459,25.33243650624449,0.0,0.0,-1.1223931413773987,0.0
2025-03-17 00:00:00+00:00,0.004624746674141813,0.004653233723054533,9757.952030545328,9752.63243362023,44.92031114015301,0.0,0.0,-0.250775365488976,0.0
2025-03-18 00:00:00+00:00,0.007827045827840586,0.007834046833552493,9834.327968274276,9829.035012855635,76.37593772894839,0.0,0.0,-0.026641506455533634,0.0
2025-03-19 00:00:00+00:00,-0.018992040881764812,-0.0190130602034213,9647.554009456127,9642.154978414675,-186.77395881814815,0.0,0.0,0.1060756228118941,0.0
2025-03-20 00:00:00+00:00,0.008248062072796469,0.008268668933047157,9727.127633776778,9721.882765732318,79.5736243206506,0.0,0.0,-0.15416299699281386,0.0
2025-03-21 00:00:00+00:00,0.0008179201550053765,0.000804939482248494,9735.083647518753,9729.708293012247,7.956013741975783,0.0,0.0,0.13048646204665354,0.0
2025-03-22 00:00:00+00:00,0.008309892540446213,0.008313885309398908,9815.98114650189,9810.599971854259,80.897498983136,0.0,0.0,0.005820141124764422,0.0
2025-03-23 00:00:00+00:00,-0.009781771538273488,-0.009765572003359016,9719.963461502808,9714.793851432963,-96.01768499908135,0.0,0.0,-0.21156457778664314,0.0
2025-03-24 00:00:00+00:00,-0.0044362514597441295,-0.004461446899189062,9676.843259408057,9671.451814528227,-43.120202094751434,0.0,0.0,0.22183480998512783,0.0
2025-03-25 00:00:00+00:00,-0.00475278384512061,-0.004796361017246922,9630.851315092978,9625.064040064843,-45.991944315078875,0.0,0.0,0.3958301483063166,0.0
2025-03-26 00:00:00+00:00,0.007695166540958221,0.0076990073894332755,9704.962319893824,9699.16747923307,74.11100480084696,0.0,0.0,0.0075656326192264645,0.0
2025-03-27 00:00:00+00:00,-0.001171551247302703,-0.0012113471497921782,9693.592459182926,9687.418420351745,-11.369860710897344,0.0,0.0,0.3791981704286216,0.0
2025-03-28 00:00:00+00:00,-0.0010835335301053735,-0.0010366159789442426,9683.089126726225,9677.37628762249,-10.503332456701305,0.0,0.0,-0.461199727445892,0.0
2025-03-29 00:00:00+00:00,-0.0010427433904149088,-0.0010483029647356606,9672.992149540532,9667.231465369312,-10.096977185692243,0.0,0.0,0.04784506748499351,0.0
2025-03-30 00:00:00+00:00,0.00224174395849518,0.002090799652007341,9694.676521252337,9687.443709552981,21.68437171180379,0.0,0.0,1.472127528135217,0.0
2025-03-31 00:00:00+00:00,0.005697775682942381,0.004869874261544869,9749.91461338912,9734.620342334298,55.238092136784,7.437009015562866,1.0356260731684857,-0.4111757332641584,1.5342459336852983
2025-04-01 00:00:00+00:00,0.0004270884656691164,0.00026553501809258435,9754.078689461758,9737.205224923024,4.164076072637256,1.947230766068778,0.3918546960618036,-0.759891978219503,0.3994354501104519
2025-04-02 00:00:00+00:00,0.011953558766301005,0.011969860573341113,9870.674642287364,9853.75821383936,116.59595282560541,0.0,0.0,0.0429639092682233,0.0
2025-04-03 00:00:00+00:00,0.0015047403215857043,0.001509670495912772,9885.527444422867,9868.634141888653,14.852802135503346,0.0,0.0,-0.023125913788072397,0.0
2025-04-04 00:00:00+00:00,0.001821646116917894,0.0018374592471474078,9903.535377105685,9886.767354949381,18.00793268281819,0.0,0.0,-0.12528037790973873,0.0
2025-04-05 00:00:00+00:00,0.0027559440253158373,0.0027749579239324394,9930.828966257724,9914.202718363074,27.29358915203844,0.0,0.0,-0.14177426165490925,0.0
2025-04-06 00:00:00+00:00,0.014583435772316994,0.01459708597695254,10075.65457265301,10058.921187835957,144.8256063952847,0.0,0.0,0.10713692240229669,0.0
2025-04-07 00:00:00+00:00,0.0015777083175736082,0.0015736723213689446,10091.551016677282,10074.750633692085,15.896444024273212,0.0,0.0,0.0669981681441405,0.0
2025-04-08 00:00:00+00:00,0.0122915579604283,0.012354941723040348,10215.59190090939,10199.223590645515,124.04088423210794,0.0,0.0,-0.43207272132157837,0.0
2025-04-09 00:00:00+00:00,-0.002869476148110973,-0.002961848762566223,10186.278503610896,10169.015032874426,-29.31339729849513,0.0,0.0,0.8951604725945199,0.0
2025-04-10 00:00:00+00:00,0.009186724287125879,0.009085628211406899,10279.857035735447,10261.40692273933,93.57853212455048,0.0,0.0,1.186642259645731,0.0
2025-04-11 00:00:00+00:00,0.0008577385136939727,0.0008388869279974987,10288.674465030266,10270.015082869679,8.81742929481825,0.0,0.0,0.2092691644691879,0.0
2025-04-12 00:00:00+00:00,-0.0027139193014383673,-0.002777147293991384,10260.751832813405,10241.493738273037,-27.922632216861707,0.0,0.0,0.598712379780519,0.0
2025-04-13 00:00:00+00:00,0.0073948624064122314,0.007401464457244564,10336.628680803402,10317.295790165957,75.87684798999724,0.0,0.0,0.07479609707660365,0.0
2025-04-14 00:00:00+00:00,-0.0015730334599135531,-0.0016329594385293307,10320.368818025796,10300.448064625307,-16.259862777605843,0.0,0.0,0.5878627630445885,0.0
2025-04-15 00:00:00+00:00,0.004576909773582899,0.0045809138856853435,10367.604214935998,10347.63353019333,47.235396910202454,0.0,0.0,0.0499313421796633,0.0
2025-04-16 00:00:00+00:00,0.010447016649584355,0.01044375876154786,10475.914748785735,10455.701718535573,108.31053384973731,0.0,0.0,0.24234550749429665,0.0
2025-04-17 00:00:00+00:00,-0.002456955473564033,-0.0024814287676066756,10450.175892703117,10429.756639505684,-25.738856082619293,0.0,0.0,0.20622294726943308,0.0
2025-04-18 00:00:00+00:00,-0.011878210761234768,-0.012108042204434085,10326.046500957615,10303.472705932572,-124.12939174550232,0.0,0.0,2.154541827609124,0.0
2025-04-19 00:00:00+00:00,-0.002599111553302637,-0.0027475787352885515,10299.207954197036,10275.163103426126,-26.838546760579206,0.0,0.0,1.4710557458671223,0.0
2025-04-20 00:00:00+00:00,-0.0029922804664447872,-0.0029414755133723297,10268.38983541584,10244.938962761491,-30.81811878119657,0.0,0.0,-0.593978116561787,0.0
