time,AAVE-USDT-SWAP,ADA-USDT-SWAP,AGLD-USDT-SWAP,ALGO-USDT-SWAP,APE-USDT-SWAP,API3-USDT-SWAP,APT-USDT-SWAP,AR-USDT-SWAP,ARB-USDT-SWAP,ATOM-USDT-SWAP,AVAX-USDT-SWAP,AXS-USDT-SWAP,BAT-USDT-SWAP,BCH-USDT-SWAP,BLUR-USDT-SWAP,BNB-USDT-SWAP,BONK-USDT-SWAP,BTC-USDT-SWAP,CELO-USDT-SWAP,CFX-USDT-SWAP,CHZ-USDT-SWAP,COMP-USDT-SWAP,CORE-USDT-SWAP,CRO-USDT-SWAP,CRV-USDT-SWAP,DOGE-USDT-SWAP,DOT-USDT-SWAP,DYDX-USDT-SWAP,ENS-USDT-SWAP,ETC-USDT-SWAP,ETH-USDT-SWAP,ETHFI-USDT-SWAP,FIL-USDT-SWAP,FLOKI-USDT-SWAP,FLOW-USDT-SWAP,GALA-USDT-SWAP,GMT-USDT-SWAP,HBAR-USDT-SWAP,ICP-USDT-SWAP,IMX-USDT-SWAP,INJ-USDT-SWAP,IOTA-USDT-SWAP,JTO-USDT-SWAP,LDO-USDT-SWAP,LINK-USDT-SWAP,LPT-USDT-SWAP,LTC-USDT-SWAP,LUNA-USDT-SWAP,MAGIC-USDT-SWAP,MANA-USDT-SWAP,MASK-USDT-SWAP,MEME-USDT-SWAP,NEAR-USDT-SWAP,NEO-USDT-SWAP,ONDO-USDT-SWAP,OP-USDT-SWAP,ORDI-USDT-SWAP,PEOPLE-USDT-SWAP,PEPE-USDT-SWAP,PYTH-USDT-SWAP,RSR-USDT-SWAP,SAND-USDT-SWAP,SATS-USDT-SWAP,SHIB-USDT-SWAP,SNX-USDT-SWAP,SOL-USDT-SWAP,STRK-USDT-SWAP,STX-USDT-SWAP,SUI-USDT-SWAP,SUSHI-USDT-SWAP,THETA-USDT-SWAP,TIA-USDT-SWAP,TRB-USDT-SWAP,TRX-USDT-SWAP,TURBO-USDT-SWAP,UNI-USDT-SWAP,WIF-USDT-SWAP,WLD-USDT-SWAP,XLM-USDT-SWAP,XRP-USDT-SWAP,XTZ-USDT-SWAP,YGG-USDT-SWAP
2025-03-01 00:00:00+00:00,-0.016859853790329976,-0.026584247524252716,0.030846508622508484,-0.01824428718615144,0.014281155465396994,0.0,0.03648668223784405,0.0124559619965098,0.0,0.0291299850637499,-0.010006868055145855,0.0,0.0,0.01894415139304818,0.02082586360538048,-0.0003484552765704652,0.0,-0.08678311126117845,0.0,0.018946940907637832,0.0,0.0,-0.007303054906499325,0.0,0.007397456783615855,-0.03417845635875498,0.022222823948286764,0.004111415255768938,-0.02204152167630337,0.018033313405394335,-0.03959303205278562,0.0,0.022714808769332465,-0.003033416561877488,0.0,0.0017218163196527155,0.006099534526330148,0.0,0.009052461129037079,0.0,0.0,-0.0011607593063084048,0.0,-0.008322486015104479,-0.03183928392204238,-0.0036184102464638687,0.03527264588071707,0.007890536295201577,0.0,-0.0002609894573843033,0.0,0.0,0.0008691661626261415,0.0,0.0,0.024957514119096295,0.0,0.025670324285988918,0.0,0.0,-0.013100347983968292,-0.01464685862038313,0.0,0.002135581390805715,0.0,-0.026099934420239217,0.0,0.003915061576872405,0.0,0.0022426428297746526,-0.019554317642893518,0.0,0.029992888748396025,0.0597707551560393,0.0,-0.02254396646187222,0.0,0.0,-0.013682975673787921,-0.028065955903999386,-0.018115405570715327,0.0
2025-03-02 00:00:00+00:00,-0.024353104847459915,-0.016211335019715188,0.03327734501875114,0.012832868906367423,0.010633429852078352,0.0,0.04250942153464481,-0.00461904688329266,0.0,0.023945185057311618,-0.022217965292638694,0.0,0.0,0.01925467129907795,0.01518126505501043,0.01340365074375311,0.0,-0.10204879958870658,0.0,0.02445098726986874,0.0,0.0,-0.004147700466692992,0.0,-0.005604942882922226,-0.03943338836033302,0.030444003091021136,-0.007621763387791638,-0.031444428329749925,0.011685301061050007,-0.05554797026625935,0.0,0.027983018664946836,-0.004820805959736613,0.0,-0.0028081557498261154,-0.000689321298665369,0.0,0.013484211581572331,0.0,0.0,0.009935380796363504,0.0,-0.018086271666561436,-0.043230005208181904,-0.015621355406043919,0.041846536898576,-0.0020905462854763517,0.0,-0.0030269443686485585,0.0,0.0,0.03456593113642459,0.0,0.0,0.0272742790379855,0.0,0.026455275235199516,0.0,0.0,-0.01126483312630197,-0.01579814276931358,0.0,-0.0021539564898769865,0.0,-0.04049139742519341,0.0,-0.0013433526815867665,0.0,0.00800047549339367,-0.018780295661482854,0.0,0.034707717199357335,0.08072861160031118,0.0,-0.023780535890902874,0.0,0.0,0.019928722056428136,-0.02370352868482753,-0.021588394591305057,0.0
2025-03-03 00:00:00+00:00,-0.04248851352442843,0.023841872346166134,0.020105287669378174,0.040358798292330106,-0.015547504946955918,0.0,0.05074396886384065,-0.0266242658608753,0.0,0.018278592394811163,0.002128174383198317,0.0,0.0,0.013155482589523563,-0.009304751306747927,-0.03028605986611656,0.0,-0.007049054723882972,0.0,0.013800230025701039,0.0,0.0,0.009496291550543667,0.0,-0.011102218705327682,-0.02297040381473665,0.044266030017134916,-0.009380215615581432,-0.044315539453996744,0.018571151133332152,-0.04950032129431746,0.0,0.029879728088095078,-0.03439847087861231,0.0,-0.00034132021795859116,-0.02953387683352006,0.0,0.02596781531178126,0.0,0.0,0.041942496705481815,0.0,-0.04953126250029754,-0.023784597339289917,-0.01698564696932696,0.02061895294475146,-0.013309654911227797,0.0,-0.02046529943133427,0.0,0.0,0.03038684502075654,0.0,0.0,0.021534946918663086,0.0,0.03145412599397117,0.0,0.0,-0.02419576761341026,-0.011324736219023456,0.0,-0.010211804404338633,0.0,0.014461106822021338,0.0,-0.03243856687486203,0.0,0.008535841906639577,-0.02742782541879148,0.0,0.024862029976573347,0.0316847834300816,0.0,-0.04358473863633931,0.0,0.0,0.037680692878310156,0.03624815896038163,-0.0039009868621683427,0.0
2025-03-04 00:00:00+00:00,-0.03847410070125282,0.02378170113429684,0.015556212348134943,0.02936033689153066,-0.005804240582441866,0.0,0.04979102223433371,-0.025019655630381228,0.0,0.016846580538255256,-0.007177537267546406,0.0,0.0,0.061021528166299854,-0.005359195967850018,-0.02307818585980064,0.0,-0.028626078206778437,0.0,-0.010381953909367077,0.0,0.0,0.023248333570130054,0.0,-0.00805163435304677,-0.02717739052203207,0.03636710246976551,0.005296370103496432,-0.046349948267898226,0.019493772213937565,-0.05653536999154124,0.0,0.025538461641872314,-0.03603695892693717,0.0,0.004773826314720776,-0.02416757777519036,0.0,0.0033877792455948882,0.0,0.0,0.03737613661944851,0.0,-0.04815050378436954,-0.031193228143521,-0.007877167011685232,0.02781935712956333,-0.005272193376009965,0.0,-0.03322614546484038,0.0,0.0,0.019064519162539144,0.0,0.0,0.018939186815739327,0.0,0.037289415059670664,0.0,0.0,-0.022546385511507085,-0.012428923278076633,0.0,-0.0067648586641734735,0.0,0.017438899725806093,0.0,-0.030817527766293245,0.0,0.0018202088174748394,-0.02678690794527676,0.0,0.038901726555561365,0.04558528839959553,0.0,-0.04147718906396993,0.0,0.0,0.024511153156741395,0.0320269065577096,-0.006454966900431032,0.0
2025-03-05 00:00:00+00:00,0.01658601589412746,0.017091146525997625,0.011374518928954127,0.024546901205713994,-0.021283340979494098,0.0,0.030293031780400943,-0.010897396147523839,0.0,0.011440941749284233,-0.019495656175490116,0.0,0.0,0.056021791223875,-0.015034393934528493,0.000506169325858782,0.0,0.008719388621462109,0.0,-0.02227863914458842,0.0,0.0,0.034311567450824504,0.0,0.00028702405888297964,-0.01435249680543125,0.012308071544737646,-0.024723094706061502,-0.03412176582540056,0.027027160673713725,-0.04723852272085325,0.0,0.021575221472646563,-0.03820600793334931,0.0,-0.017812725751151136,-0.021842476424871752,0.0,0.005068752256041848,0.0,0.0,0.029113979763305764,0.0,-0.04118323123883706,-0.004780242787623332,-0.006848142926242464,-0.006661539860442117,-0.01201348805933442,0.0,-0.0053812572790646026,0.0,0.0,0.0040841753666553526,0.0,0.0,0.00470691641833711,0.0,0.01910612815543358,0.0,0.0,-0.02692014050691925,-0.0003276426634084635,0.0,0.006369194678493639,0.0,0.011401925762206984,0.0,-0.030752499069561984,0.0,-0.008961989045172534,-0.036976373770788044,0.0,0.012728574039529083,0.0928754467676041,0.0,-0.039702646132159215,0.0,0.0,0.024574548053638737,0.02763559162359852,-0.0019584734530271987,0.0
2025-03-06 00:00:00+00:00,0.014382185335035413,0.015583001439276267,0.009025368731104742,0.02042323747240652,-0.0145610890946614,0.0,0.03019682995091296,-0.022633374745907014,0.0,0.007757593835816393,0.002572479941246707,0.0,0.0,0.0443061736758003,-0.020125858749465316,0.01532384387815729,0.0,0.027398633456508694,0.0,-0.011037167038454858,0.0,0.0,0.0172238236566894,0.0,-0.008945535165364768,-0.019036209034413533,0.012499350931208136,-0.01987487470641246,-0.024686261986602735,0.03881796963102653,-0.02452309080621884,0.0,0.021780830477697813,-0.03977895894485215,0.0,-0.004943245271349738,-0.02829839398738097,0.0,0.012306813747349266,0.0,0.0,0.022383252052724543,0.0,-0.033515348865123966,0.012004423729156909,-0.012025330409361304,-0.018302061438938956,-0.010598162433894812,0.0,0.008075241685220046,0.0,0.0,0.011631336902157676,0.0,0.0,-0.0064604931800900595,0.0,0.007812699792585646,0.0,0.0,-0.02827122566276939,-0.009101382964680046,0.0,-0.021518473304768273,0.0,0.003875574645899475,0.0,-0.028208088849848555,0.0,-0.013086869940460316,-0.030575554909796666,0.0,0.004309579028785531,0.08494872143839552,0.0,-0.02925115423630238,0.0,0.0,0.008071313130739114,0.020830951248417582,0.005816975912800011,0.0
2025-03-07 00:00:00+00:00,0.0023927501754550827,0.013855368712007422,0.012050716768288845,0.013554636475561805,-0.01872632485425448,0.0,0.024100230083887147,-0.0332300581153426,0.0,0.007077738913902012,-0.004840667805807935,0.0,0.0,0.04171904025707981,-0.024724627313960947,0.032020401249998394,0.0,0.027116724185157412,0.0,-0.014611776239716977,0.0,0.0,0.008580497062259558,0.0,-0.008286269532377523,-0.013401215223025788,0.008134272185565096,-0.0032937944327436335,-0.018224796527506498,0.03659698391547628,-0.015033486703348514,0.0,0.01561148474508634,-0.0361166276291996,0.0,-0.002418128817513569,-0.026319194034932252,0.0,-0.00035930816863612966,0.0,0.0,0.019919189345606464,0.0,-0.027396596365014785,0.022177530604696846,-0.012151897650117463,-0.012500699968720302,-0.011627139788851059,0.0,-0.0031808845016974173,0.0,0.0,0.018980668584804822,0.0,0.0,-0.0023022645408985183,0.0,0.007936331005268443,0.0,0.0,-0.02928053266595893,-0.004907253316886035,0.0,0.002681262051158172,0.0,0.003913509707525774,0.0,-0.03501054231542222,0.0,-0.020016967389956758,-0.025355981326071635,0.0,-0.00029080903700722264,0.07008590552651567,0.0,-0.032996860620139463,0.0,0.0,0.017521351175426227,0.023300535596561534,0.007277576557819173,0.0
2025-03-08 00:00:00+00:00,0.003202527397316603,0.014925815188515393,0.012071576230191403,0.012510131024994944,-0.014304490723350239,0.0,0.02792264687157304,-0.03542090654307738,0.0,0.008744174559142084,-0.01680776541376246,0.0,0.0,0.04732073018613083,-0.017237404891584887,0.0425744174985286,0.0,0.004955442882246084,0.0,-0.019531081334414432,0.0,0.0,-0.019604998668129432,0.0,0.008631194195649639,-0.007011873296989102,0.007881206850288765,-0.0010054985682847514,-0.029259305134046367,0.04293516719145945,-0.02885438591718284,0.0,0.0262218984710086,-0.042540300864080574,0.0,-0.003307922930333564,-0.025975051053017194,0.0,-0.007623090219226496,0.0,0.0,0.022635149650934452,0.0,-0.03341135510118785,0.02053976356501621,-0.008396174885190729,-0.014025798425268646,-0.02170854231844852,0.0,0.02088049384542065,0.0,0.0,0.0172958534439372,0.0,0.0,0.006682647719026415,0.0,0.0030068570595350686,0.0,0.0,-0.0309289551939382,0.004533923297974877,0.0,-0.001813044976187498,0.0,-0.0017651598176591891,0.0,-0.03685005031439161,0.0,-0.014632580099114391,-0.030672394661704322,0.0,-0.0035884773155135203,0.08721231606200004,0.0,-0.028322827749279314,0.0,0.0,0.01483463122150179,0.023756377628985612,0.013324494373985845,0.0
2025-03-09 00:00:00+00:00,0.008787158475084093,0.01418872124066907,0.01006681367507446,0.002502255998727998,-0.02107963751672883,0.0,0.025489490150550496,-0.025885269546328103,0.0,0.0037039112196190303,-0.0033760961284036747,0.0,0.0,0.04540142699462615,-0.023341441197008424,0.0355372200423643,0.0,0.007840411963113938,0.0,-0.01988603143928271,0.0,0.0,0.0145255064075179,0.0,0.02209386486165619,-0.016346864210189403,0.012779227289000947,0.002131947298934969,-0.018678990456684256,0.04457302628380104,-0.006096193491433442,0.0,0.028507319478972715,-0.04045902392490795,0.0,-0.007910407669794508,-0.026495915415695792,0.0,-0.013593781467325058,0.0,0.0,0.01942668635625342,0.0,-0.02707003336441374,0.015292897008924309,-0.006998852819745599,-0.004927068287716108,-0.026600966508499167,0.0,0.011583097637262967,0.0,0.0,0.0060933724878294016,0.0,0.0,0.008433185435677218,0.0,0.0019974226559188817,0.0,0.0,-0.039533223228690476,0.003758113120220859,0.0,-0.010219296191921811,0.0,0.005593067498652379,0.0,-0.03789015100847934,0.0,-0.020812413124688203,-0.040571543147940266,0.0,-0.013488652578995787,0.08703832356273407,0.0,-0.015199188920630203,0.0,0.0,-0.001623711377887936,0.022156829036218514,0.008583456843985383,0.0
2025-03-10 00:00:00+00:00,0.019820879780456286,0.017684306319250626,0.017438877462304228,-0.00032672950084884444,-0.017510169943340405,0.0,0.041624891655697736,-0.010969328831759134,0.0,0.011334406069393491,-0.006191154543036159,0.0,0.0,0.05256845113292962,-0.03200927568715394,0.04354563210818383,0.0,-0.02484801517453978,0.0,-0.03861561220192802,0.0,0.0,-0.027089928250589278,0.0,0.018879883083017954,-0.030113441993528754,0.020443629616882543,0.0017212076356298866,-0.03331727422088344,0.04440290701426674,-0.007447156794185165,0.0,0.029824275300835423,-0.046065510777843016,0.0,-0.0022384761410607426,-0.018915604036088187,0.0,-0.02215016651634245,0.0,0.0,0.018653735785644752,0.0,-0.014348789484816393,0.022612151663767337,-0.00031377740177719653,0.0003532784814222666,-0.03260842761925513,0.0,0.021720429037163366,0.0,0.0,0.0016402235215894749,0.0,0.0,0.016367960279130695,0.0,0.002246607007473657,0.0,0.0,-0.045062981174486746,0.0003332395849775423,0.0,-0.007357521367977605,0.0,0.008774042140898677,0.0,-0.028182182410338767,0.0,-0.023990022882684738,-0.04371706515444936,0.0,-0.011039722144128216,0.09469997975616239,0.0,-0.025252614685911265,0.0,0.0,0.006825600614127848,0.026290305746698796,0.009874048141047538,0.0
