entry_time,exit_time,side,quantity,entry,exit,net_pnl,reason,entry_effective_stop,entry_effective_risk_fraction
2021-02-20 03:00:00+00:00,2021-02-20 22:00:00+00:00,1,2.854,1988.25,1918.989862756576,-221.18972853224466,stop,1918.989862756576,0.0199938217892732
2021-04-02 02:00:00+00:00,2021-04-10 18:00:00+00:00,1,2.5460000000000003,1998.57,2130.7321204956584,228.39495612882396,stop,1922.571627210067,0.019994988693222873
2021-04-13 09:00:00+00:00,2021-04-14 14:00:00+00:00,1,2.875,2230.22,2306.4932562871522,181.67942849983564,stop,2161.5138837531226,0.019995076813052272
2021-04-14 22:00:00+00:00,2021-04-16 13:00:00+00:00,1,1.732,2431.82,2315.147556288439,-229.82016904612686,stop,2315.147556288439,0.019998404563595248
2021-04-22 15:00:00+00:00,2021-04-22 20:00:00+00:00,1,1.258,2602.42,2445.129703052463,-199.46975924528977,stop,2445.129703052463,0.019999943926760914
2021-04-27 16:00:00+00:00,2021-05-02 08:00:00+00:00,1,1.5090000000000001,2665.68,2862.1977105777573,282.63342296735135,stop,2537.406077408361,0.01999820270023437
2021-05-02 19:00:00+00:00,2021-05-03 16:00:00+00:00,1,2.201,2968.44,3238.555892577125,586.1581288258762,target,2878.401369140958,0.019994411407722148
2021-05-03 17:00:00+00:00,2021-05-07 04:00:00+00:00,1,1.672,3257.05,3361.1203323926643,134.8698985724663,stop,3131.272069856525,0.019991653356423056
2021-05-08 14:00:00+00:00,2021-05-09 12:00:00+00:00,1,1.365,3644.4,3769.040097410898,161.2281081729259,stop,3488.2184217254157,0.0199918772890695
2021-05-10 04:00:00+00:00,2021-05-10 20:00:00+00:00,1,1.115,4060.22,3865.9010541518783,-224.9882764763994,stop,3865.9010541518783,0.019998791431625435
2021-05-12 03:00:00+00:00,2021-05-12 18:00:00+00:00,1,0.864,4275.0,4029.2677176093316,-217.48746125726518,stop,4029.2677176093316,0.019981327324985896
2021-06-22 14:00:00+00:00,2021-06-22 16:00:00+00:00,-1,1.222,1726.49,1897.2703907747916,-209.59652285862913,stop,1897.2703907747916,0.01999020940185959
2021-07-30 02:00:00+00:00,2021-07-30 08:00:00+00:00,1,2.137,2434.73,2339.6006072859927,-205.8457446433876,stop,2339.6006072859927,0.019992648164714997
2021-07-31 21:00:00+00:00,2021-08-01 23:00:00+00:00,1,2.333,2490.71,2566.203835098554,171.97062169846947,stop,2405.4183861223296,0.01999784833547519
2021-08-04 17:00:00+00:00,2021-08-05 09:00:00+00:00,1,1.696,2710.94,2591.357023586226,-205.5285063481609,stop,2591.357023586226,0.019988386195850378
2021-08-05 15:00:00+00:00,2021-08-08 16:00:00+00:00,1,1.321,2805.8,3011.2635286015193,265.5031729874294,stop,2655.0849742006226,0.019991723905242956
2021-08-13 21:00:00+00:00,2021-08-15 07:00:00+00:00,1,1.614,3282.96,3156.666271024844,-212.50634423446957,stop,3156.666271024844,0.019998769351578037
2021-08-23 04:00:00+00:00,2021-08-24 14:00:00+00:00,1,1.845,3347.77,3239.7895225837237,-214.65451574664803,stop,3239.7895225837237,0.019997474777116813
2021-08-31 12:00:00+00:00,2021-09-01 23:00:00+00:00,1,1.5070000000000001,3431.81,3820.4889305633487,580.9082978419804,target,3302.250356478884,0.01998866048443986
2021-09-02 00:00:00+00:00,2021-09-07 09:00:00+00:00,1,1.338,3831.42,3676.745176483096,-259.43323374352747,stop,3676.745176483096,0.01999620270637325
2021-10-14 12:00:00+00:00,2021-10-20 16:00:00+00:00,1,1.659,3740.65,4104.7022885360775,558.5989373329858,target,3619.299237154641,0.019994770383405542
2021-10-20 19:00:00+00:00,2021-10-22 14:00:00+00:00,1,1.59,4125.98,3992.468629932094,-231.39946459456758,stop,3992.468629932094,0.01998871846911349
2021-10-29 16:00:00+00:00,2021-10-30 14:00:00+00:00,1,1.167,4444.48,4266.02983955548,-213.33010736617138,stop,4266.02983955548,0.019992919748619352
2021-11-02 14:00:00+00:00,2021-11-06 11:00:00+00:00,1,1.37,4493.46,4344.848993436402,-230.4205430140043,stop,4344.848993436402,0.019992780643496903
2021-11-08 01:00:00+00:00,2021-11-10 20:00:00+00:00,1,1.872,4696.2,4590.434138278469,-214.9656823716233,stop,4590.434138278469,0.01999848314815425
2022-01-05 22:00:00+00:00,2022-01-06 19:00:00+00:00,-1,1.647,3552.76,3456.461699596616,157.41847229722595,stop,3671.040667831656,0.019992155193095124
2022-01-07 04:00:00+00:00,2022-01-12 14:00:00+00:00,-1,1.3960000000000001,3238.05,3380.2665561687377,-197.7970219259927,stop,3380.2665561687377,0.019996795183246006
2022-01-21 02:00:00+00:00,2022-01-21 22:00:00+00:00,-1,1.482,2898.74,2504.8113007473967,582.3025644523088,target,3030.049566417534,0.019989872978226485
2022-01-21 23:00:00+00:00,2022-02-01 03:00:00+00:00,-1,1.11,2545.14,2731.4837013263887,-208.90540793249403,stop,2731.4837013263887,0.019991050096079443
2022-03-24 16:00:00+00:00,2022-03-28 18:00:00+00:00,1,2.029,3114.34,3411.9782820840464,595.3404066213063,target,3015.1272393053177,0.01999448118424776
2022-03-28 19:00:00+00:00,2022-03-28 23:00:00+00:00,1,2.396,3414.68,3326.000054295468,-215.70728379007645,stop,3326.000054295468,0.019995961013677482
2022-03-29 12:00:00+00:00,2022-03-29 16:00:00+00:00,1,2.222,3463.79,3370.004964138315,-212.0522187380871,stop,3370.004964138315,0.01999903095641078
2022-04-02 01:00:00+00:00,2022-04-05 23:00:00+00:00,1,1.857,3511.54,3401.3723308496446,-213.67206288470257,stop,3401.3723308496446,0.019995325671248725
2022-04-25 01:00:00+00:00,2022-04-25 16:00:00+00:00,-1,2.915,2855.37,2923.8323570043153,-205.729525881867,stop,2923.8323570043153,0.019993339222403345
2022-05-01 00:00:00+00:00,2022-05-01 15:00:00+00:00,-1,2.462,2725.1,2804.7625158732185,-199.95575889990792,stop,2804.7625158732185,0.01999624398996168
2022-05-07 22:00:00+00:00,2022-05-09 10:00:00+00:00,-1,2.602,2619.82,2398.3184908665057,576.9867229388378,target,2693.653836377832,0.019999110025068288
2022-05-09 11:00:00+00:00,2022-05-11 20:00:00+00:00,-1,1.985,2375.91,2066.9663415005616,614.2977632062161,target,2478.8912194998125,0.01999161176104247
2022-05-11 21:00:00+00:00,2022-05-31 21:00:00+00:00,-1,0.925,2041.49,1952.91,82.60753866684495,anchor_or_timeout,2276.906366066187,0.019985254822235402
2022-06-10 17:00:00+00:00,2022-06-12 02:00:00+00:00,-1,3.22,1680.69,1477.4589217172447,649.8988683044863,target,1748.4336927609186,0.019997327392956527
2022-06-12 03:00:00+00:00,2022-06-12 15:00:00+00:00,-1,2.6590000000000003,1452.01,1539.1714289157653,-233.74054034709542,stop,1539.1714289157653,0.019998264916568798
2022-06-13 01:00:00+00:00,2022-06-14 01:00:00+00:00,-1,2.394,1386.02,1101.2103437514293,680.3676310092843,target,1480.956552082857,0.019995917800978123
2022-06-14 02:00:00+00:00,2022-06-14 05:00:00+00:00,-1,1.742,1101.66,1240.2284793242131,-242.2022049289757,stop,1240.2284793242131,0.019991294162346854
2022-06-15 09:00:00+00:00,2022-06-15 18:00:00+00:00,-1,1.7710000000000001,1028.8,1162.4153637469817,-237.42781185238627,stop,1162.4153637469817,0.01999547409202055
2022-06-18 18:00:00+00:00,2022-06-19 10:00:00+00:00,-1,3.122,962.02,1036.1482451126699,-233.78461798658137,stop,1036.1482451126699,0.019996816987848765
