entry_time,exit_time,side,quantity,entry,exit,net_pnl,reason,entry_effective_stop,entry_effective_risk_fraction
2025-03-09 23:00:00+00:00,2025-03-10 09:00:00+00:00,-1,0.054,80295.00427,83864.4452882224,-197.8366668770877,stop,83839.29350017235,0.01978955137751768
2025-03-10 15:00:00+00:00,2025-03-14 15:00:00+00:00,-1,0.039,79789.75589,84700.79713283866,-193.87410845132328,stop,84675.39451448432,0.01991474743282627
2025-03-19 23:00:00+00:00,2025-03-21 13:00:00+00:00,1,0.065,86135.833,83303.49611430608,-191.4694341328927,stop,83328.49466270489,0.019865683804726024
2025-03-24 11:00:00+00:00,2025-03-26 19:00:00+00:00,1,0.097,87773.72421999999,85953.0396814853,-185.8075798278162,stop,85978.83333148474,0.01984486240755583
2025-03-29 10:00:00+00:00,2025-03-31 12:00:00+00:00,-1,0.094,83484.14724,82512.08034603701,83.2925074191813,stop,85307.51224045319,0.019842631622879563
2025-04-06 18:00:00+00:00,2025-04-07 04:00:00+00:00,-1,0.09,80741.67023,76888.98412868966,338.5786394737021,target,82679.54316930789,0.019895064164914086
2025-04-07 05:00:00+00:00,2025-04-07 14:00:00+00:00,-1,0.051000000000000004,76936.81203,80565.7960816758,-189.63519209009598,stop,80541.63359159832,0.01965542923631769
2025-04-12 14:00:00+00:00,2025-04-21 11:00:00+00:00,1,0.077,84438.3239,86673.09297788443,157.6366410152916,stop,82109.60975935477,0.019978723154394872
2025-04-21 15:00:00+00:00,2025-04-22 21:00:00+00:00,1,0.082,88180.14610999999,92549.39301819123,349.29748078741886,target,85981.63608097915,0.01986553047818818
2025-04-22 22:00:00+00:00,2025-05-02 21:00:00+00:00,1,0.057,93002.09225999999,96638.34405688736,203.4401262801197,stop,89683.07284368353,0.019772535740801397
2025-05-08 03:00:00+00:00,2025-05-08 21:00:00+00:00,1,0.077,98655.48776999999,103564.45403233831,367.85154080574256,target,96185.46530892701,0.019814617659747732
2025-05-11 00:00:00+00:00,2025-05-12 14:00:00+00:00,1,0.097,104820.23664,102787.99359401205,-212.09849337097708,stop,102818.83924578578,0.019863151260973044
2025-05-19 00:00:00+00:00,2025-05-19 03:00:00+00:00,1,0.067,106439.42225,103492.5658674638,-205.87864355224795,stop,103523.6229543501,0.01994851629917389
2025-05-21 07:00:00+00:00,2025-05-23 11:00:00+00:00,1,0.062,107742.91318,110060.0681100207,131.54268101943043,stop,104655.34337289735,0.01989919319362916
2025-05-29 20:00:00+00:00,2025-06-05 20:00:00+00:00,-1,0.074,105667.39027,100502.23859797341,379.0484106379539,target,108265.03692055863,0.019888263959507126
2025-06-05 21:00:00+00:00,2025-06-06 08:00:00+00:00,-1,0.066,100398.77133,103475.6035160562,-211.58428923659497,stop,103444.57014501271,0.019838297553592548
2025-06-09 11:00:00+00:00,2025-06-09 21:00:00+00:00,1,0.097,107168.54091999998,110552.73852583523,315.27682995912414,target,105459.85422993734,0.017398471447274032
2025-06-09 22:00:00+00:00,2025-06-12 04:00:00+00:00,1,0.081,109968.88076999999,107482.19331054429,-216.30230128100925,stop,107514.44764483774,0.019759232659155815
2025-06-20 18:00:00+00:00,2025-06-22 22:00:00+00:00,-1,0.077,103185.63502000002,100468.40125182767,202.21185904752505,stop,105759.50743791158,0.01996925850693314
2025-06-25 11:00:00+00:00,2025-07-02 00:00:00+00:00,1,0.093,107100.72058000001,105606.20863,-156.36252591128238,anchor_or_timeout,104967.02713036284,0.01989744585916228
2025-07-02 17:00:00+00:00,2025-07-04 16:00:00+00:00,1,0.095,109399.8101,107323.6583102434,-212.22676487985666,stop,107355.86506976432,0.019850264996009538
