entry_time,exit_time,side,quantity,entry,exit,net_pnl,reason,entry_effective_stop,entry_effective_risk_fraction
2022-02-24 04:00:00+00:00,2022-02-24 18:00:00+00:00,-1,0.124,34907.8,36498.533285023026,-200.13367727354344,stop,36498.533285023026,0.019898235422285488
2022-03-27 21:00:00+00:00,2022-03-28 23:00:00+00:00,1,0.212,46114.0,46857.468167143845,150.67947562420818,stop,45211.05516801514,0.01993239143760539
2022-04-18 05:00:00+00:00,2022-04-18 13:00:00+00:00,-1,0.246,38798.4,39590.28810024712,-200.30693890348695,stop,39590.28810024712,0.01996093875108972
2022-04-25 08:00:00+00:00,2022-04-25 14:00:00+00:00,-1,0.217,38437.2,39318.97331104296,-194.71942641802195,stop,39318.97331104296,0.019966809045677138
2022-05-01 00:00:00+00:00,2022-05-01 15:00:00+00:00,-1,0.231,37614.4,38423.34093517521,-190.3699728458789,stop,38423.34093517521,0.01991947459470914
2022-05-05 16:00:00+00:00,2022-05-09 02:00:00+00:00,-1,0.157,36886.5,33355.678995308466,552.8202064073012,target,38063.440334897175,0.019977909116593542
2022-05-09 03:00:00+00:00,2022-05-09 23:00:00+00:00,-1,0.178,33500.0,30202.90804978435,585.7866682718134,target,34599.03065007189,0.019965039455587003
2022-05-10 00:00:00+00:00,2022-05-10 05:00:00+00:00,-1,0.11800000000000001,30056.0,31821.778677286526,-209.822199496594,stop,31821.778677286526,0.019971952931118562
2022-05-11 13:00:00+00:00,2022-05-11 13:00:00+00:00,-1,0.09,29294.6,31558.663462054676,-204.8610703272379,stop,31558.663462054676,0.019897185516394664
2022-05-11 21:00:00+00:00,2022-05-15 20:00:00+00:00,-1,0.075,28463.8,31137.00068454155,-201.7602885513343,stop,31137.00068454155,0.019956636654593074
2022-06-12 03:00:00+00:00,2022-06-12 15:00:00+00:00,-1,0.211,27409.5,28334.49927192601,-197.49442123372876,stop,28334.49927192601,0.01997390116412928
2022-06-13 00:00:00+00:00,2022-06-13 13:00:00+00:00,-1,0.184,26564.7,23447.671701566138,571.5475441688451,target,27603.709432811287,0.019931529206898547
2022-06-13 15:00:00+00:00,2022-06-18 20:00:00+00:00,-1,0.126,22789.7,17952.87395422092,607.9243627015319,target,24401.975348593027,0.01990917162540925
2022-06-18 21:00:00+00:00,2022-06-18 22:00:00+00:00,-1,0.195,17798.0,18904.4976853364,-217.19844605032586,stop,18904.4976853364,0.01997879230415964
2022-08-11 13:00:00+00:00,2022-08-11 18:00:00+00:00,1,0.305,24851.6,24165.01845637653,-212.76190851521724,stop,24165.01845637653,0.019943431738411847
2022-08-27 00:00:00+00:00,2022-09-07 18:00:00+00:00,-1,0.336,20228.7,19149.46525421251,359.98844772228136,stop,20840.685975122942,0.019957796790238496
2022-09-19 06:00:00+00:00,2022-09-19 13:00:00+00:00,-1,0.393,18448.3,18990.432153945618,-216.67450641039719,stop,18990.432153945618,0.019997374107878732
2022-11-04 15:00:00+00:00,2022-11-04 16:00:00+00:00,1,0.491,21209.0,20787.010267165308,-212.0265372254976,stop,20787.010267165308,0.019972552175078505
2022-11-05 01:00:00+00:00,2022-11-06 23:00:00+00:00,1,0.417,21426.5,20938.27674512203,-210.45880288175402,stop,20938.27674512203,0.01997596008595346
2022-11-09 19:00:00+00:00,2022-11-10 15:00:00+00:00,-1,0.164,16587.9,17818.626484273227,-209.14960485123316,stop,17818.626484273227,0.01997284879815484
2023-01-12 18:00:00+00:00,2023-01-14 00:00:00+00:00,1,0.434,18840.0,20190.037358742957,579.5396023316123,target,18389.987547085682,0.019955366383679334
2023-01-14 01:00:00+00:00,2023-01-21 09:00:00+00:00,1,0.28700000000000003,20901.8,23075.565517829047,604.8828915910534,target,20177.211494056985,0.019975828203149092
2023-01-21 10:00:00+00:00,2023-01-22 20:00:00+00:00,1,0.40800000000000003,23027.6,22491.789064424534,-226.0569832224464,stop,22491.789064424534,0.01996949719236162
2023-01-25 22:00:00+00:00,2023-01-25 22:00:00+00:00,1,0.36,23593.3,22997.849433953834,-217.71676653586425,stop,22997.849433953834,0.01996078149861221
2023-01-29 20:00:00+00:00,2023-01-30 09:00:00+00:00,1,0.447,23896.5,23441.88906001533,-209.56139469511206,stop,23441.88906001533,0.019406138056663507
2023-02-02 01:00:00+00:00,2023-02-02 14:00:00+00:00,1,0.365,24194.4,23631.084633066817,-209.9695948088261,stop,23631.084633066817,0.019952353639488277
