entry_time,exit_time,side,quantity,entry,exit,net_pnl,reason,entry_effective_stop,entry_effective_risk_fraction
2024-11-19 19:00:00+00:00,2024-11-24 12:00:00+00:00,1,0.126,93661.9,97142.82854205686,397.2061873825431,stop,91100.07324577084,0.019986590641357115
2024-12-05 03:00:00+00:00,2024-12-05 19:00:00+00:00,1,0.117,101499.9,98691.77925993197,-356.79738723984957,stop,98691.77925993197,0.019858537673773984
2024-12-16 01:00:00+00:00,2024-12-16 12:00:00+00:00,1,0.155,105478.3,103473.27320902752,-319.63524960887787,stop,103473.27320902752,0.01931698552254572
2024-12-16 17:00:00+00:00,2024-12-18 04:00:00+00:00,1,0.138,106828.1,104536.66979076843,-325.5769193114534,stop,104536.66979076843,0.019998034767948394
2025-01-17 17:00:00+00:00,2025-01-18 07:00:00+00:00,1,0.133,104992.1,102670.35976103038,-315.23385398474005,stop,102670.35976103038,0.019920327778228997
2025-01-19 20:00:00+00:00,2025-01-19 21:00:00+00:00,1,0.125,106262.5,103839.550221485,-308.1212735699123,stop,103839.550221485,0.01992578328440088
2025-01-20 07:00:00+00:00,2025-01-20 17:00:00+00:00,1,0.069,107586.3,103265.23760813166,-305.60148325944107,stop,103265.23760813166,0.019865116933359274
2025-02-25 08:00:00+00:00,2025-02-28 01:00:00+00:00,-1,0.123,89310.1,82206.60504738177,874.134959541114,target,91677.93165087275,0.01990453533992576
2025-02-28 02:00:00+00:00,2025-02-28 18:00:00+00:00,-1,0.093,81666.1,84981.94601138124,-310.67211409706283,stop,84981.94601138124,0.01980121285531191
2025-03-10 19:00:00+00:00,2025-03-11 08:00:00+00:00,-1,0.089,77662.0,81072.9821886767,-306.0831089099226,stop,81072.9821886767,0.01987141218101863
2025-04-07 07:00:00+00:00,2025-04-07 10:00:00+00:00,-1,0.116,74822.0,77390.7496072512,-301.16657090679007,stop,77390.7496072512,0.019949956564934982
2025-04-22 13:00:00+00:00,2025-04-22 21:00:00+00:00,1,0.166,88986.0,93610.55449529404,761.986985793603,target,87444.48183490199,0.017678513313241714
2025-04-22 22:00:00+00:00,2025-05-03 06:00:00+00:00,1,0.14400000000000002,93058.1,96168.77955599717,427.7019484357202,stop,90944.6376962174,0.019889502746084795
2025-05-08 03:00:00+00:00,2025-05-08 21:00:00+00:00,1,0.162,98630.0,103718.232920448,815.3013562303174,target,96933.92235985067,0.017573703584854355
2025-05-11 00:00:00+00:00,2025-05-12 14:00:00+00:00,1,0.16,104787.3,103214.68706741156,-262.70959567984943,stop,103214.68706741156,0.015363683164305302
2025-05-19 00:00:00+00:00,2025-05-19 02:00:00+00:00,1,0.155,106435.0,104591.65646715395,-292.2600739416191,stop,104591.65646715395,0.017661330287675088
2025-05-21 07:00:00+00:00,2025-05-29 23:00:00+00:00,1,0.139,107710.1,105426.83380675735,-355.08040241885266,stop,105426.83380675735,0.019888230665303704
2025-07-09 20:00:00+00:00,2025-07-10 21:00:00+00:00,1,0.14200000000000002,111710.9,116031.8836533988,605.7319025923726,target,110270.57211553372,0.013259107441965238
2025-07-10 22:00:00+00:00,2025-07-14 05:00:00+00:00,1,0.14100000000000001,116459.7,122576.14578038563,839.290899258974,target,114420.88473987146,0.01781026888763003
2025-07-14 06:00:00+00:00,2025-07-14 15:00:00+00:00,1,0.14100000000000001,122468.0,120534.02886989736,-281.27372674860334,stop,120534.02886989736,0.016116093229199796
2025-08-13 20:00:00+00:00,2025-08-14 12:00:00+00:00,1,0.139,122772.2,120696.21202579878,-298.7383171982858,stop,120696.21202579878,0.017306904685232535
2025-08-25 21:00:00+00:00,2025-08-26 22:00:00+00:00,-1,0.14200000000000002,109521.2,111830.3160345662,-330.0259641535214,stop,111830.3160345662,0.019924666276367815
2025-08-29 15:00:00+00:00,2025-09-02 03:00:00+00:00,-1,0.151,108164.9,110253.91158571994,-308.25760898717067,stop,110253.91158571994,0.019586096542354672
2025-09-18 04:00:00+00:00,2025-09-19 14:00:00+00:00,1,0.137,117546.9,115872.98080947736,-240.445502898186,stop,115872.98080947736,0.014616186596434105
2025-10-02 14:00:00+00:00,2025-10-05 02:00:00+00:00,1,0.132,119580.0,124301.96861417976,606.8641606577705,target,118006.01046194008,0.0134724840724752
2025-10-05 03:00:00+00:00,2025-10-05 10:00:00+00:00,1,0.133,124010.0,122512.3136596112,-207.40832804505584,stop,122512.3136596112,0.012474318758756642
2025-10-06 19:00:00+00:00,2025-10-07 06:00:00+00:00,1,0.129,125980.0,124009.75375470615,-262.21913282977795,stop,124009.75375470615,0.01600171078480535
2025-11-04 18:00:00+00:00,2025-11-05 16:00:00+00:00,-1,0.11,101074.6,103944.17614294965,-317.9793880210862,stop,103944.17614294965,0.019972045361114285
2025-11-13 19:00:00+00:00,2025-11-18 03:00:00+00:00,-1,0.113,98540.1,90383.38788342716,924.1537653482769,target,101259.00403885762,0.0198409274848693
2025-11-20 17:00:00+00:00,2025-11-23 01:00:00+00:00,-1,0.11900000000000001,87829.1,85628.79467918708,259.2655777088352,stop,90581.98352096706,0.01994598991390429
2026-01-14 17:00:00+00:00,2026-01-15 19:00:00+00:00,1,0.17300000000000001,97235.2,95349.69581630154,-334.19077791457386,stop,95349.69581630154,0.019707770359653043
2026-01-25 20:00:00+00:00,2026-01-26 01:00:00+00:00,-1,0.191,86464.9,87686.20716801667,-239.02011885010472,stop,87686.20716801667,0.014486391877881992
