time,daily_1D_4D,hourly_1h_4h
2022-07-29 00:00:00+00:00,0.7812504839716515,0.21874951602834844
2022-07-30 00:00:00+00:00,0.7820257615291507,0.21797423847084932
2022-07-31 00:00:00+00:00,0.7805135467040599,0.21948645329594008
2022-08-01 00:00:00+00:00,0.7810048845951741,0.21899511540482594
2022-08-02 00:00:00+00:00,0.7810539361099572,0.21894606389004279
2022-08-03 00:00:00+00:00,0.7814105755670742,0.21858942443292587
2022-08-04 00:00:00+00:00,0.7851941475648567,0.21480585243514327
2022-08-05 00:00:00+00:00,0.7943357974992914,0.20566420250070863
2022-08-06 00:00:00+00:00,0.7929013266028044,0.2070986733971956
2022-08-07 00:00:00+00:00,0.7919940751034193,0.20800592489658062
2022-08-08 00:00:00+00:00,0.7663863778871893,0.2336136221128107
2022-08-09 00:00:00+00:00,0.7850722751124034,0.21492772488759665
2022-08-10 00:00:00+00:00,0.7862037883271358,0.21379621167286417
2022-08-11 00:00:00+00:00,0.7907302967001888,0.2092697032998113
2022-08-12 00:00:00+00:00,0.7941700149984351,0.20582998500156496
2022-08-13 00:00:00+00:00,0.7941927767366904,0.20580722326330955
2022-08-14 00:00:00+00:00,0.7946206496067882,0.20537935039321178
2022-08-15 00:00:00+00:00,0.7971646186427382,0.20283538135726176
2022-08-16 00:00:00+00:00,0.7998828086302412,0.2001171913697589
2022-08-17 00:00:00+00:00,0.8005293470804464,0.19947065291955363
2022-08-18 00:00:00+00:00,0.8046032646223817,0.1953967353776182
2022-08-19 00:00:00+00:00,0.8081368972809635,0.19186310271903642
2022-08-20 00:00:00+00:00,0.80944070102203,0.19055929897796992
2022-08-21 00:00:00+00:00,0.80956008683346,0.19043991316653994
2022-08-22 00:00:00+00:00,0.810927522844768,0.189072477155232
2022-08-23 00:00:00+00:00,0.8123825826394062,0.1876174173605938
2022-08-24 00:00:00+00:00,0.8129583753594822,0.1870416246405177
2022-08-25 00:00:00+00:00,0.8130038722715214,0.18699612772847862
2022-08-26 00:00:00+00:00,0.8130704953675517,0.1869295046324484
2022-08-27 00:00:00+00:00,0.813049284984969,0.1869507150150311
2022-08-28 00:00:00+00:00,0.81339123955711,0.18660876044289
2022-08-29 00:00:00+00:00,0.8134096799549405,0.18659032004505952
2022-08-30 00:00:00+00:00,0.8141144537842276,0.18588554621577233
2022-08-31 00:00:00+00:00,0.8115262290606775,0.18847377093932247
2022-09-01 00:00:00+00:00,0.8114901252537672,0.1885098747462328
2022-09-02 00:00:00+00:00,0.8111807721348343,0.18881922786516572
2022-09-03 00:00:00+00:00,0.8111370209171473,0.18886297908285252
2022-09-04 00:00:00+00:00,0.8113243108445624,0.18867568915543753
2022-09-05 00:00:00+00:00,0.8113525928023401,0.18864740719765985
2022-09-06 00:00:00+00:00,0.8113898721728812,0.18861012782711886
2022-09-07 00:00:00+00:00,0.8172577464686983,0.1827422535313017
2022-09-08 00:00:00+00:00,0.8143219569655633,0.18567804303443664
2022-09-09 00:00:00+00:00,0.8127959526649001,0.18720404733509996
2022-09-10 00:00:00+00:00,0.8135429630488846,0.1864570369511154
2022-09-11 00:00:00+00:00,0.7976485667396378,0.2023514332603622
2022-09-12 00:00:00+00:00,0.7078485133882964,0.29215148661170365
2022-09-13 00:00:00+00:00,0.7437849585513899,0.2562150414486101
2022-09-14 00:00:00+00:00,0.7353604326543737,0.2646395673456263
2022-09-15 00:00:00+00:00,0.6808477653918171,0.31915223460818287
2022-09-16 00:00:00+00:00,0.6931998440038128,0.30680015599618715
2022-09-17 00:00:00+00:00,0.6796468197095643,0.32035318029043575
2022-09-18 00:00:00+00:00,0.667692504572551,0.332307495427449
2022-09-19 00:00:00+00:00,0.6747769532186176,0.32522304678138236
2022-09-20 00:00:00+00:00,0.6948558583375853,0.3051441416624147
2022-09-21 00:00:00+00:00,0.6948133421656211,0.30518665783437887
2022-09-22 00:00:00+00:00,0.6937460209201998,0.3062539790798003
2022-09-23 00:00:00+00:00,0.6967130765505226,0.3032869234494773
2022-09-24 00:00:00+00:00,0.6911366647917522,0.3088633352082479
2022-09-25 00:00:00+00:00,0.6913071128986846,0.30869288710131537
2022-09-26 00:00:00+00:00,0.6911092580580983,0.30889074194190164
2022-09-27 00:00:00+00:00,0.6912733550907368,0.3087266449092631
2022-09-28 00:00:00+00:00,0.6917160376661664,0.30828396233383354
2022-09-29 00:00:00+00:00,0.6917684307831586,0.3082315692168413
2022-09-30 00:00:00+00:00,0.691780566949961,0.30821943305003907
2022-10-01 00:00:00+00:00,0.6929228868773663,0.3070771131226338
2022-10-02 00:00:00+00:00,0.6929156163814665,0.30708438361853346
2022-10-03 00:00:00+00:00,0.6929296041900855,0.3070703958099146
2022-10-04 00:00:00+00:00,0.695484983492421,0.3045150165075789
2022-10-05 00:00:00+00:00,0.6953250697609916,0.3046749302390084
2022-10-06 00:00:00+00:00,0.6955603546439776,0.30443964535602247
2022-10-07 00:00:00+00:00,0.6991059953831013,0.3008940046168987
2022-10-08 00:00:00+00:00,0.6991012789907607,0.3008987210092393
2022-10-09 00:00:00+00:00,0.6990536579439658,0.3009463420560342
2022-10-10 00:00:00+00:00,0.7005690569048986,0.2994309430951014
2022-10-11 00:00:00+00:00,0.7029860426085673,0.2970139573914326
2022-10-12 00:00:00+00:00,0.7041604274074416,0.29583957259255844
2022-10-13 00:00:00+00:00,0.7045015659516775,0.29549843404832243
2022-10-14 00:00:00+00:00,0.7074688315951938,0.2925311684048062
2022-10-15 00:00:00+00:00,0.7074714772439189,0.29252852275608104
2022-10-16 00:00:00+00:00,0.7075268400483489,0.29247315995165113
2022-10-17 00:00:00+00:00,0.707568220994775,0.2924317790052251
2022-10-18 00:00:00+00:00,0.7086252532739475,0.29137474672605246
2022-10-19 00:00:00+00:00,0.7083962545424763,0.29160374545752354
2022-10-20 00:00:00+00:00,0.7083864335370353,0.29161356646296466
2022-10-21 00:00:00+00:00,0.7083797738649014,0.29162022613509875
2022-10-22 00:00:00+00:00,0.7083848868330385,0.2916151131669616
2022-10-23 00:00:00+00:00,0.7083685920248388,0.2916314079751611
2022-10-24 00:00:00+00:00,0.7083693835013133,0.2916306164986867
2022-10-25 00:00:00+00:00,0.7083666182156523,0.2916333817843478
2022-10-26 00:00:00+00:00,0.708353164564772,0.2916468354352279
2022-10-27 00:00:00+00:00,0.7082877443883041,0.29171225561169595
2022-10-28 00:00:00+00:00,0.7107108499994068,0.28928915000059324
2022-10-29 00:00:00+00:00,0.7106373849826123,0.28936261501738775
2022-10-30 00:00:00+00:00,0.7105780160654767,0.28942198393452323
2022-10-31 00:00:00+00:00,0.7105464707477209,0.28945352925227896
2022-11-01 00:00:00+00:00,0.7105409839440243,0.28945901605597557
2022-11-02 00:00:00+00:00,0.7105397860598797,0.28946021394012045
2022-11-03 00:00:00+00:00,0.7105385346565319,0.28946146534346795
2022-11-04 00:00:00+00:00,0.7105059235906258,0.2894940764093742
2022-11-05 00:00:00+00:00,0.7162707028371238,0.28372929716287615
2022-11-06 00:00:00+00:00,0.7170620432566875,0.2829379567433125
2022-11-07 00:00:00+00:00,0.7190018644202031,0.2809981355797969
2022-11-08 00:00:00+00:00,0.7204910169724592,0.2795089830275408
2022-11-09 00:00:00+00:00,0.7204776462599974,0.2795223537400026
2022-11-10 00:00:00+00:00,0.7130136213716072,0.28698637862839277
2022-11-11 00:00:00+00:00,0.7311584518654651,0.26884154813453487
2022-11-12 00:00:00+00:00,0.7174485400724444,0.2825514599275556
2022-11-13 00:00:00+00:00,0.7163528834697409,0.28364711653025904
2022-11-14 00:00:00+00:00,0.7161341150192035,0.2838658849807964
2022-11-15 00:00:00+00:00,0.7152493689191535,0.2847506310808466
2022-11-16 00:00:00+00:00,0.7148140627911966,0.28518593720880336
2022-11-17 00:00:00+00:00,0.7143879623766126,0.2856120376233874
2022-11-18 00:00:00+00:00,0.7141705856515801,0.28582941434841996
2022-11-19 00:00:00+00:00,0.7142574881406227,0.2857425118593772
2022-11-20 00:00:00+00:00,0.7138378987269545,0.2861621012730455
2022-11-21 00:00:00+00:00,0.7136220365865622,0.28637796341343785
2022-11-22 00:00:00+00:00,0.7129627808388798,0.28703721916112035
2022-11-23 00:00:00+00:00,0.7120046563856341,0.28799534361436574
2022-11-24 00:00:00+00:00,0.7110349828569581,0.2889650171430419
2022-11-25 00:00:00+00:00,0.7103703919908186,0.28962960800918125
2022-11-26 00:00:00+00:00,0.7087237576693558,0.2912762423306442
2022-11-27 00:00:00+00:00,0.7082817359961331,0.291718264003867
2022-11-28 00:00:00+00:00,0.7069163510492926,0.2930836489507075
2022-11-29 00:00:00+00:00,0.7069406998265828,0.29305930017341725
2022-11-30 00:00:00+00:00,0.706367680696615,0.29363231930338496
2022-12-01 00:00:00+00:00,0.7061294819340225,0.2938705180659774
2022-12-02 00:00:00+00:00,0.7033219106085555,0.2966780893914445
2022-12-03 00:00:00+00:00,0.7017011882646715,0.29829881173532846
2022-12-04 00:00:00+00:00,0.7017214918302327,0.29827850816976736
2022-12-05 00:00:00+00:00,0.7016768298331022,0.2983231701668977
2022-12-06 00:00:00+00:00,0.6651853052121921,0.334814694787808
2022-12-07 00:00:00+00:00,0.6654500064636891,0.334549993536311
2022-12-08 00:00:00+00:00,0.6670820056329203,0.33291799436707975
2022-12-09 00:00:00+00:00,0.6631720690202295,0.3368279309797705
2022-12-10 00:00:00+00:00,0.6899358416480028,0.3100641583519972
2022-12-11 00:00:00+00:00,0.690641593341386,0.30935840665861397
2022-12-12 00:00:00+00:00,0.6909639990082925,0.30903600099170736
2022-12-13 00:00:00+00:00,0.6936819425444682,0.3063180574555317
2022-12-14 00:00:00+00:00,0.7377194036705057,0.26228059632949424
2022-12-15 00:00:00+00:00,0.7373510432496249,0.2626489567503751
2022-12-16 00:00:00+00:00,0.7398888538231315,0.2601111461768685
2022-12-17 00:00:00+00:00,0.739942286343157,0.26005771365684305
2022-12-18 00:00:00+00:00,0.7408570877730548,0.2591429122269452
2022-12-19 00:00:00+00:00,0.7213293836824567,0.2786706163175433
2022-12-20 00:00:00+00:00,0.721535074777857,0.278464925222143
2022-12-21 00:00:00+00:00,0.7301113923218788,0.26988860767812123
2022-12-22 00:00:00+00:00,0.7322175020734318,0.2677824979265681
2022-12-23 00:00:00+00:00,0.743769763599707,0.256230236400293
2022-12-24 00:00:00+00:00,0.7439278405619937,0.25607215943800626
2022-12-25 00:00:00+00:00,0.7457986973370616,0.2542013026629384
2022-12-26 00:00:00+00:00,0.7459732253757095,0.25402677462429046
2022-12-27 00:00:00+00:00,0.7461374682007246,0.2538625317992755
2022-12-28 00:00:00+00:00,0.7461545235778665,0.2538454764221335
2022-12-29 00:00:00+00:00,0.7462372082428577,0.2537627917571423
2022-12-30 00:00:00+00:00,0.7462544898708241,0.2537455101291759
2022-12-31 00:00:00+00:00,0.7462771405972379,0.25372285940276207
2023-01-01 00:00:00+00:00,0.7462875162538511,0.25371248374614885
2023-01-02 00:00:00+00:00,0.7463461079091933,0.2536538920908067
2023-01-03 00:00:00+00:00,0.746649666514331,0.2533503334856691
2023-01-04 00:00:00+00:00,0.7471308993722057,0.25286910062779444
2023-01-05 00:00:00+00:00,0.7471601353559214,0.25283986464407876
2023-01-06 00:00:00+00:00,0.7471768961787294,0.25282310382127066
2023-01-07 00:00:00+00:00,0.7473540954399822,0.25264590456001784
2023-01-08 00:00:00+00:00,0.7473589647504811,0.25264103524951886
2023-01-09 00:00:00+00:00,0.7473595132012391,0.2526404867987609
2023-01-10 00:00:00+00:00,0.7474330307195166,0.2525669692804833
2023-01-11 00:00:00+00:00,0.7474248708283664,0.2525751291716337
2023-01-12 00:00:00+00:00,0.7438872032059627,0.2561127967940373
2023-01-13 00:00:00+00:00,0.7591377913082269,0.24086220869177316
2023-01-14 00:00:00+00:00,0.8171739112315374,0.18282608876846268
2023-01-15 00:00:00+00:00,0.8442108923498045,0.1557891076501954
2023-01-16 00:00:00+00:00,0.8439585133508183,0.15604148664918177
2023-01-17 00:00:00+00:00,0.8445231240949628,0.15547687590503717
2023-01-18 00:00:00+00:00,0.8444469397691444,0.15555306023085558
2023-01-19 00:00:00+00:00,0.846099287425995,0.153900712574005
2023-01-20 00:00:00+00:00,0.8463597214542042,0.1536402785457957
2023-01-21 00:00:00+00:00,0.8665800013346384,0.13341999866536153
2023-01-22 00:00:00+00:00,0.8641719411324252,0.13582805886757482
2023-01-23 00:00:00+00:00,0.8644574468505491,0.1355425531494508
2023-01-24 00:00:00+00:00,0.8646014320066329,0.13539856799336705
2023-01-25 00:00:00+00:00,0.864966056980237,0.13503394301976307
2023-01-26 00:00:00+00:00,0.8646147170725348,0.1353852829274651
2023-01-27 00:00:00+00:00,0.864320143567225,0.13567985643277491
2023-01-28 00:00:00+00:00,0.8643627694019375,0.13563723059806257
2023-01-29 00:00:00+00:00,0.8644007745100754,0.1355992254899247
2023-01-30 00:00:00+00:00,0.8656927468096557,0.13430725319034434
2023-01-31 00:00:00+00:00,0.8703485813670564,0.12965141863294355
2023-02-01 00:00:00+00:00,0.8685275879996569,0.13147241200034301
2023-02-02 00:00:00+00:00,0.8684065693495883,0.13159343065041165
2023-02-03 00:00:00+00:00,0.8697112934240075,0.13028870657599256
2023-02-04 00:00:00+00:00,0.8697229259522271,0.13027707404777297
2023-02-05 00:00:00+00:00,0.8692261680170114,0.13077383198298856
2023-02-06 00:00:00+00:00,0.8688361678802237,0.1311638321197763
2023-02-07 00:00:00+00:00,0.8685447448262671,0.13145525517373283
2023-02-08 00:00:00+00:00,0.8691244784209443,0.13087552157905566
2023-02-09 00:00:00+00:00,0.8745822702575892,0.12541772974241092
2023-02-10 00:00:00+00:00,0.9003136282026791,0.09968637179732082
2023-02-11 00:00:00+00:00,0.8987040109805762,0.10129598901942377
2023-02-12 00:00:00+00:00,0.8993796198439847,0.10062038015601525
2023-02-13 00:00:00+00:00,0.901875993116284,0.09812400688371599
2023-02-14 00:00:00+00:00,0.9026479270838424,0.09735207291615754
2023-02-15 00:00:00+00:00,0.9034647550706929,0.09653524492930707
2023-02-16 00:00:00+00:00,0.9041744704701261,0.09582552952987385
2023-02-17 00:00:00+00:00,0.9066533386849897,0.0933466613150103
2023-02-18 00:00:00+00:00,0.8902782579574335,0.1097217420425665
2023-02-19 00:00:00+00:00,0.8671788591332051,0.13282114086679483
2023-02-20 00:00:00+00:00,0.8684185902551398,0.13158140974486024
2023-02-21 00:00:00+00:00,0.8679190509839166,0.13208094901608336
2023-02-22 00:00:00+00:00,0.863029091584313,0.13697090841568701
2023-02-23 00:00:00+00:00,0.8611081795478835,0.1388918204521164
2023-02-24 00:00:00+00:00,0.8599288691805785,0.1400711308194214
2023-02-25 00:00:00+00:00,0.8591127881280043,0.14088721187199565
2023-02-26 00:00:00+00:00,0.8506700379566602,0.14932996204333976
2023-02-27 00:00:00+00:00,0.8506969716983366,0.1493030283016634
2023-02-28 00:00:00+00:00,0.8484203892096807,0.1515796107903193
2023-03-01 00:00:00+00:00,0.8485893983394975,0.1514106016605024
2023-03-02 00:00:00+00:00,0.8495573591517596,0.1504426408482404
2023-03-03 00:00:00+00:00,0.8460447407904403,0.1539552592095596
2023-03-04 00:00:00+00:00,0.8457535458442613,0.15424645415573865
2023-03-05 00:00:00+00:00,0.8251669818651457,0.17483301813485427
2023-03-06 00:00:00+00:00,0.825275103311577,0.17472489668842286
2023-03-07 00:00:00+00:00,0.8253757162787138,0.17462428372128616
2023-03-08 00:00:00+00:00,0.8253903692370758,0.17460963076292416
2023-03-09 00:00:00+00:00,0.8257412907231674,0.17425870927683262
2023-03-10 00:00:00+00:00,0.8320235553600918,0.16797644463990818
2023-03-11 00:00:00+00:00,0.8312019652161948,0.16879803478380512
2023-03-12 00:00:00+00:00,0.8317541459938701,0.16824585400612985
2023-03-13 00:00:00+00:00,0.8323095201786204,0.16769047982137963
2023-03-14 00:00:00+00:00,0.8322917269280998,0.1677082730719002
2023-03-15 00:00:00+00:00,0.8325174016876581,0.16748259831234183
2023-03-16 00:00:00+00:00,0.8324705543991897,0.1675294456008102
2023-03-17 00:00:00+00:00,0.8325726403724313,0.16742735962756863
2023-03-18 00:00:00+00:00,0.8348593260926566,0.1651406739073435
2023-03-19 00:00:00+00:00,0.8355964224253051,0.16440357757469481
2023-03-20 00:00:00+00:00,0.8392594503269438,0.16074054967305615
2023-03-21 00:00:00+00:00,0.8338820762235898,0.16611792377641027
2023-03-22 00:00:00+00:00,0.8336746362294712,0.1663253637705287
2023-03-23 00:00:00+00:00,0.8354155757305433,0.16458442426945674
2023-03-24 00:00:00+00:00,0.8334491601535072,0.1665508398464928
2023-03-25 00:00:00+00:00,0.8295237537706263,0.17047624622937374
2023-03-26 00:00:00+00:00,0.826942645505419,0.1730573544945811
2023-03-27 00:00:00+00:00,0.8271778231949752,0.17282217680502462
2023-03-28 00:00:00+00:00,0.8270527392526713,0.17294726074732883
2023-03-29 00:00:00+00:00,0.8246739181848586,0.17532608181514153
2023-03-30 00:00:00+00:00,0.8256996929225939,0.1743003070774059
2023-03-31 00:00:00+00:00,0.8223640485250173,0.1776359514749828
2023-04-01 00:00:00+00:00,0.8221896984563039,0.1778103015436962
2023-04-02 00:00:00+00:00,0.8213972413253894,0.17860275867461067
2023-04-03 00:00:00+00:00,0.821522438254101,0.17847756174589902
2023-04-04 00:00:00+00:00,0.821392944672709,0.17860705532729096
2023-04-05 00:00:00+00:00,0.8210316649995435,0.17896833500045659
2023-04-06 00:00:00+00:00,0.8204246231851615,0.1795753768148385
2023-04-07 00:00:00+00:00,0.8204602002661651,0.17953979973383505
2023-04-08 00:00:00+00:00,0.8204427482054604,0.17955725179453969
2023-04-09 00:00:00+00:00,0.8204273655453375,0.17957263445466257
2023-04-10 00:00:00+00:00,0.8204319944005193,0.1795680055994807
2023-04-11 00:00:00+00:00,0.8202387180553248,0.17976128194467528
2023-04-12 00:00:00+00:00,0.8162591966839783,0.1837408033160218
2023-04-13 00:00:00+00:00,0.8151085426768689,0.18489145732313106
2023-04-14 00:00:00+00:00,0.8043140007729459,0.19568599922705418
2023-04-15 00:00:00+00:00,0.7895743368437755,0.21042566315622444
2023-04-16 00:00:00+00:00,0.7896221840176213,0.21037781598237865
2023-04-17 00:00:00+00:00,0.7891384846890415,0.21086151531095856
2023-04-18 00:00:00+00:00,0.7896796830252536,0.2103203169747463
2023-04-19 00:00:00+00:00,0.7880227921989733,0.21197720780102663
2023-04-20 00:00:00+00:00,0.7872302278170706,0.21276977218292942
2023-04-21 00:00:00+00:00,0.7599546590302667,0.24004534096973337
2023-04-22 00:00:00+00:00,0.7606962971406572,0.23930370285934288
2023-04-23 00:00:00+00:00,0.7599658786411272,0.24003412135887273
2023-04-24 00:00:00+00:00,0.7593404337702151,0.24065956622978493
2023-04-25 00:00:00+00:00,0.7592168798170328,0.24078312018296727
2023-04-26 00:00:00+00:00,0.7589786698901874,0.2410213301098127
2023-04-27 00:00:00+00:00,0.7587733776829675,0.2412266223170326
2023-04-28 00:00:00+00:00,0.7587558214481045,0.24124417855189553
2023-04-29 00:00:00+00:00,0.7580421767775551,0.24195782322244486
2023-04-30 00:00:00+00:00,0.7549488746805525,0.24505112531944734
2023-05-01 00:00:00+00:00,0.7428798641153573,0.25712013588464266
2023-05-02 00:00:00+00:00,0.7437117504883943,0.2562882495116058
2023-05-03 00:00:00+00:00,0.7431276443413561,0.2568723556586438
2023-05-04 00:00:00+00:00,0.7344377266839133,0.2655622733160868
2023-05-05 00:00:00+00:00,0.7343634191919522,0.2656365808080477
2023-05-06 00:00:00+00:00,0.7343542257717086,0.26564577422829144
2023-05-07 00:00:00+00:00,0.7340372656674855,0.2659627343325144
2023-05-08 00:00:00+00:00,0.7339615984071527,0.2660384015928472
2023-05-09 00:00:00+00:00,0.7339039207450583,0.2660960792549417
2023-05-10 00:00:00+00:00,0.733929940404798,0.266070059595202
2023-05-11 00:00:00+00:00,0.7339863691801793,0.26601363081982077
2023-05-12 00:00:00+00:00,0.7354015053942485,0.26459849460575136
2023-05-13 00:00:00+00:00,0.7352340266161534,0.2647659733838466
2023-05-14 00:00:00+00:00,0.7354237139623564,0.2645762860376437
2023-05-15 00:00:00+00:00,0.7354244073296432,0.2645755926703567
2023-05-16 00:00:00+00:00,0.736166714075661,0.26383328592433897
2023-05-17 00:00:00+00:00,0.7361060877071831,0.2638939122928169
2023-05-18 00:00:00+00:00,0.727051072610062,0.2729489273899381
2023-05-19 00:00:00+00:00,0.7330159729693151,0.2669840270306849
2023-05-20 00:00:00+00:00,0.7445319274392377,0.2554680725607623
2023-05-21 00:00:00+00:00,0.7445690149412315,0.25543098505876854
2023-05-22 00:00:00+00:00,0.745900036315964,0.254099963684036
2023-05-23 00:00:00+00:00,0.7497755720612493,0.2502244279387507
2023-05-24 00:00:00+00:00,0.7514756441388809,0.24852435586111912
2023-05-25 00:00:00+00:00,0.7521203754454647,0.2478796245545352
2023-05-26 00:00:00+00:00,0.7521874160229647,0.24781258397703532
2023-05-27 00:00:00+00:00,0.7587486969238019,0.24125130307619816
2023-05-28 00:00:00+00:00,0.7587082350874405,0.2412917649125596
2023-05-29 00:00:00+00:00,0.760682124819714,0.23931787518028605
2023-05-30 00:00:00+00:00,0.7594779201350095,0.24052207986499044
2023-05-31 00:00:00+00:00,0.7609031185700147,0.2390968814299853
2023-06-01 00:00:00+00:00,0.7639375189350748,0.23606248106492528
2023-06-02 00:00:00+00:00,0.7640947784312219,0.23590522156877813
2023-06-03 00:00:00+00:00,0.7874080817681087,0.21259191823189125
2023-06-04 00:00:00+00:00,0.7872542526229213,0.21274574737707866
2023-06-05 00:00:00+00:00,0.7872301351950775,0.21276986480492255
2023-06-06 00:00:00+00:00,0.7872583622717998,0.21274163772820015
2023-06-07 00:00:00+00:00,0.7872841667277206,0.2127158332722794
2023-06-08 00:00:00+00:00,0.7691645248531984,0.23083547514680164
2023-06-09 00:00:00+00:00,0.7697903363509344,0.23020966364906548
2023-06-10 00:00:00+00:00,0.768500759758409,0.23149924024159088
2023-06-11 00:00:00+00:00,0.7671535494142491,0.23284645058575093
